condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,intervention_type,projection_layer,projection_scale,projection_applied,projection_center_mode,projection_center_key,projection_center_norm,projection_vector_norm,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path,projection_diag_forward_calls,projection_diag_target_vector_count,projection_diag_pre_projection_raw_cosine_mean,projection_diag_pre_projection_centered_cosine_mean,projection_diag_pre_projection_centered_abs_cosine_mean,projection_diag_pre_projection_abs_coeff_mean,projection_diag_pre_projection_raw_norm_mean,projection_diag_pre_projection_centered_norm_mean,projection_diag_removed_norm_mean,projection_diag_removed_norm_max,projection_diag_removed_fraction_of_centered_norm_mean,projection_diag_removed_fraction_of_centered_norm_max,projection_diag_prompt_centered_cosine_mean,projection_diag_decode_centered_cosine_mean,projection_diag_prompt_abs_coeff_mean,projection_diag_decode_abs_coeff_mean
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 1 hour. What should I choose? Answer in just a few words.,Take the $5000 in 1 hour.,Take the $5000 in 1 hour.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.013613780602239646,-0.06521086631199488,0.0666970695870427,12.972212864802433,218.74215228740985,195.9961641751803,0.0,0.0,0.0,0.0,-0.0914231464266777,-0.06302650963577132,17.26308250427246,12.614640394846598
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 8 hours. What should I choose? Answer in just a few words.,Take the 5000$ in 8 hours.,Take the 5000$ in 8 hours.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.006765946379995772,-0.05797437352261373,0.05991587641515902,11.618780544825963,216.83587864467077,195.56957026890345,0.0,0.0,0.0,0.0,-0.09476500749588013,-0.05514432475543939,17.778066635131836,11.144989307110126
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 1 day. What should I choose? Answer in just a few words.,Take the 5000$ in 1 day.,Take the 5000$ in 1 day.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.005313755911109703,-0.05598096276766488,0.057969995707805665,11.339416367667061,218.00877162388392,195.64163861955916,0.0,0.0,0.0,0.0,-0.0913395807147026,-0.053261069079431206,17.22553825378418,10.886637761042667
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 2 days. What should I choose? Answer in just a few words.,Choose 5000$ in 2 days.,Choose 5000$ in 2 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,0.005140712681727914,-0.04480271773018803,0.04925677654011032,9.350001371823824,217.1119584303636,193.1853485107422,0.0,0.0,0.0,0.0,-0.09424852579832077,-0.0406822337245103,17.684226989746094,8.655482570330301
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 7 days. What should I choose? Answer in just a few words.,Choose 5000$ in 7 days.,Choose 5000$ in 7 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,0.01047772726115699,-0.03839186625555158,0.043077601657177396,8.303531811787533,217.68415010892429,194.39227412297174,0.0,0.0,0.0,0.0,-0.09372713416814804,-0.03378059392950187,17.539287567138672,7.533885498841603
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 30 days. What should I choose? Answer in just a few words.,Choose 5000$ in 30 days.,Choose 5000$ in 30 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,0.016776015316801413,-0.03147329370092068,0.03687284640701754,7.101568715912955,217.4786638532366,192.91850062779017,0.0,0.0,0.0,0.0,-0.09335929155349731,-0.02671283232764556,17.43486785888672,6.306699551068819
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 90 days. What should I choose? Answer in just a few words.,Choose 5000$ in 90 days.,Choose 5000$ in 90 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,0.017720455702926432,-0.03065826036618091,0.03464635100265566,6.670234773840223,217.6745093209403,193.34249659946985,0.0,0.0,0.0,0.0,-0.09417624026536942,-0.02577226191239718,17.449081420898438,5.841092724066514
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 365 days. What should I choose? Answer in just a few words.,Choose 5000$ in 365 days.,Choose 5000$ in 365 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,15,15,0.023472417363276085,-0.02385108311039706,0.033308040055756764,6.458803621927897,217.93558349609376,194.90179138183595,0.0,0.0,0.0,0.0,-0.09379814565181732,-0.01885486435743847,17.494916915893555,5.6705098152160645
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 730 days. What should I choose? Answer in just a few words.,Take the 5000$ in 730 days.,Take the 5000$ in 730 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.009797671809792519,-0.03955848625628278,0.04811869136756286,9.344040766358376,215.42346286773682,194.20458793640137,0.0,0.0,0.0,0.0,-0.09508784860372543,-0.03585652876645327,17.588794708251953,8.79439050356547
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 1095 days. What should I choose? Answer in just a few words.,Choose 5000$ in 1095 days.,Choose 5000$ in 1095 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.025753876485396177,-0.022305887532638735,0.03432921063176764,6.596096783876419,214.64180946350098,192.14826107025146,0.0,0.0,0.0,0.0,-0.09496146440505981,-0.017462182407810663,17.63498306274414,5.8601710319519045
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 1825 days. What should I choose? Answer in just a few words.,Choose the $5000 in 1825 days.,Choose the $5000 in 1825 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.01689694154265453,-0.03177232685902709,0.04115389826529281,7.95603446289897,215.12857627868652,191.26031398773193,0.0,0.0,0.0,0.0,-0.09460888803005219,-0.02758322278095875,17.52713394165039,7.317961164315542
baseline,0.5,0.5,100,100,10000,10000,50,50,5000.0,5000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 50$ now or 5000$ in 3650 days. What should I choose? Answer in just a few words.,Take the $5000 in 3650 days.,Take the $5000 in 3650 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,16,16,0.019118760246783495,-0.028826151188695803,0.04711362751550041,9.280795097351074,217.27969932556152,196.45170211791992,0.0,0.0,0.0,0.0,-0.09465054422616959,-0.024437858319530884,17.65301513671875,8.722647094726563
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 1 hour. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05834476351737976,-0.11335486471652985,0.11335486471652985,22.82302017211914,229.41612854003907,201.75849304199218,0.0,0.0,0.0,0.0,-0.09247490018606186,-0.11857485584914684,17.47514533996582,24.15998888015747
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 8 hours. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.061189751327037814,-0.1170107141137123,0.1170107141137123,23.42460060119629,228.5073211669922,200.94163513183594,0.0,0.0,0.0,0.0,-0.09687232971191406,-0.12204531021416187,18.183176040649414,24.734956741333008
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 1 day. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.060261234641075134,-0.11631913483142853,0.11631913483142853,23.237122344970704,229.44022216796876,200.72867126464843,0.0,0.0,0.0,0.0,-0.09351927787065506,-0.1220190990716219,17.681827545166016,24.625946044921875
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 2 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.06155858412384987,-0.11748728603124618,0.11748728603124618,23.524536895751954,228.54822998046876,200.7826416015625,0.0,0.0,0.0,0.0,-0.09639091044664383,-0.12276137992739677,18.096759796142578,24.881481170654297
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 7 days. What should I choose? Answer in just a few words.,Take it now.,Take it now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,5,5,-0.05945844203233719,-0.11456458121538163,0.11456458121538163,23.11749839782715,228.8377227783203,201.67960205078126,0.0,0.0,0.0,0.0,-0.09556367993354797,-0.11931480653584003,17.865785598754883,24.430426597595215
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 30 days. What should I choose? Answer in just a few words.,Take the money now.,Take the money now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,6,6,-0.05199573809901873,-0.10307139282425244,0.10307139282425244,21.92004934946696,238.61073557535806,214.27137247721353,0.0,0.0,0.0,0.0,-0.09420819580554962,-0.10484403222799302,17.514297485351562,22.80119972229004
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 90 days. What should I choose? Answer in just a few words.,Take the money now.,Take the money now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,6,6,-0.051947511111696563,-0.10294632241129875,0.10294632241129875,21.945873260498047,238.83854166666666,214.8110580444336,0.0,0.0,0.0,0.0,-0.09448263794183731,-0.10463905930519105,17.444814682006836,22.846084976196288
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 365 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.03973556282774856,-0.09111519737376107,0.09111519737376107,18.752426147460938,229.04823642306857,205.80870056152344,0.0,0.0,0.0,0.0,-0.09284552931785583,-0.09089890588074923,17.205097198486328,18.945842266082764
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 730 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.03924693943311771,-0.09041427862313059,0.09041427862313059,18.629657374487984,227.91514926486545,205.58355373806424,0.0,0.0,0.0,0.0,-0.09427304565906525,-0.08993193274363875,17.37636947631836,18.786318361759186
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 1095 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.03888786201261812,-0.09064078413777882,0.09064078413777882,18.51469898223877,226.45032755533853,203.5448727077908,0.0,0.0,0.0,0.0,-0.09557817131280899,-0.09002361074090004,17.61029052734375,18.627750039100647
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 1825 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.03768955233196417,-0.08918321877717972,0.08918321877717972,18.210428979661728,226.82063971625433,203.78429328070746,0.0,0.0,0.0,0.0,-0.09528519958257675,-0.08842047117650509,17.53104591369629,18.29535186290741
baseline,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70$ in 3650 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.04042664335833655,-0.09245140022701687,0.09245140022701687,18.801179038153755,226.3933631049262,203.5358191596137,0.0,0.0,0.0,0.0,-0.09473932534456253,-0.09216540958732367,17.568374633789062,18.95527958869934
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 1 hour. What should I choose? Answer in just a few words.,Take the 70.7$ in 1 hour.,Take the 70.7$ in 1 hour.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.022697727994195054,-0.07551598535584551,0.07551598535584551,14.675719056810651,215.1568145751953,194.19604819161552,0.0,0.0,0.0,0.0,-0.09702037274837494,-0.07386180171026634,18.2211856842041,14.402990854703463
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 8 hours. What should I choose? Answer in just a few words.,Take the 70.7$ in 8 hours.,Take the 70.7$ in 8 hours.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.020820852684534787,-0.07329682925982135,0.07329682925982135,14.286406891686577,214.58123997279577,194.4332318987165,0.0,0.0,0.0,0.0,-0.09929721057415009,-0.0712967999279499,18.512672424316406,13.961309543022743
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 1 day. What should I choose? Answer in just a few words.,Take the 70.7$ in 1 day.,Take the 70.7$ in 1 day.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.02431618029783879,-0.07679020560213498,0.07679020560213498,14.932983773095268,216.44425419398718,194.87766701834542,0.0,0.0,0.0,0.0,-0.09890281409025192,-0.07508923571843368,18.557785034179688,14.654152906858004
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 2 days. What should I choose? Answer in just a few words.,Take the 70.7$ in 2 days.,Take the 70.7$ in 2 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.02280032920784184,-0.0749650058403079,0.0749650058403079,14.622842873845782,217.21479034423828,195.99463217599052,0.0,0.0,0.0,0.0,-0.09928473830223083,-0.07309425718939075,18.514869689941406,14.32345619568458
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 7 days. What should I choose? Answer in just a few words.,Take the 70.7$ in 7 days.,Take the 70.7$ in 7 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,14,14,-0.019455856044909785,-0.07133722945582122,0.07170411357323506,14.018384269305638,215.61631338936942,195.26217651367188,0.0,0.0,0.0,0.0,-0.0988912284374237,-0.06921769107262102,18.379131317138672,13.682942188703096
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 30 days. What should I choose? Answer in just a few words.,Take the 70.7$ in 30 days.,Take the 70.7$ in 30 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,15,15,-0.011010214872658252,-0.062005394324660304,0.062005394324660304,12.302328904469809,215.4674550374349,194.55408528645833,0.0,0.0,0.0,0.0,-0.09770312160253525,-0.05945555666195495,18.12055206298828,11.886741536004203
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 90 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.049215648944179215,-0.10263713449239731,0.10263713449239731,20.701539993286133,223.70172119140625,201.50570509168836,0.0,0.0,0.0,0.0,-0.09778405725955963,-0.10324376914650202,18.011985778808594,21.037734270095825
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 365 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.046429283916950226,-0.09988469630479813,0.09988469630479813,20.08369149102105,223.02138095431857,200.63149176703558,0.0,0.0,0.0,0.0,-0.09665347635746002,-0.10028859879821539,17.902137756347656,20.356385707855225
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 730 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.045014711666024394,-0.09795091011457974,0.09795091011457974,19.795011202494305,222.59873962402344,201.13614230685764,0.0,0.0,0.0,0.0,-0.09671740978956223,-0.09810509765520692,17.80634117126465,20.04359495639801
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 1095 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.045126042846176356,-0.09835463927851783,0.09835463927851783,19.762414296468098,221.69409688313803,200.3641391330295,0.0,0.0,0.0,0.0,-0.09708330035209656,-0.09851355664432049,17.925304412841797,19.992053031921387
baseline,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 70.7$ in 1825 days. What should I choose? Answer in just a few words.,Take the 70.7$ in 1825 days.,Take the 70.7$ in 1825 days.,False,y_later,none,40,0.0,False,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,17,17,0.0031274753787061747,-0.04711076969868051,0.054919940563730264,10.71597719893736,213.1396879308364,191.12700518439797,0.0,0.0,0.0,0.0,-0.09757570177316666,-0.04395671144402513,17.969532012939453,10.26263002306223
