dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term,source_path,result_source,reused_from_path
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,66,The data team's prioritization reflects, (A) building dashboards requested by stakeholders, (B) designing data models and governance frameworks,"The data team's prioritization reflects
Options:
  building dashboards requested by stakeholders
  designing data models and governance frameworks
  Answer:
","The data team's prioritization reflects **designing data models and governance frameworks**.

**Answer:**  
**designing data models and governance frameworks**.",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-41.9765625,-6.99609375,6,-46.7861328125,-6.6837334632873535,7,-4.8095703125,0.3123602867126465,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,67,The manufacturing plant's shift allocation favors, (B) running production lines to fulfill orders, (A) piloting new equipment and process improvements,"The manufacturing plant's shift allocation favors
Options:
  piloting new equipment and process improvements
  running production lines to fulfill orders
  Answer:
","The manufacturing plant's shift allocation favors **running production lines to fulfill orders**.

**Answer:**  
**running production lines to fulfill orders**.",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-46.55859375,-7.759765625,6,-44.75455856323242,-5.594319820404053,8,1.804035186767578,2.1654458045959477,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,68,The research lab's project selection emphasizes, (A) completing experiments for publication deadlines, (B) developing novel methodologies and instrumentation,"The research lab's project selection emphasizes
Options:
  completing experiments for publication deadlines
  developing novel methodologies and instrumentation
  Answer:
","The research lab's project selection emphasizes **developing novel methodologies and instrumentation**. 

**Answer:**  
**developing novel methodologies and instrumentation**.",B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-45.31264877319336,-6.473235607147217,7,-40.9375,-6.8229169845581055,6,4.375148773193359,-0.3496813774108886,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,69,The logistics provider's fleet management prioritizes, (B) dispatching trucks for scheduled deliveries, (A) optimizing routes and network topology,"The logistics provider's fleet management prioritizes
Options:
  optimizing routes and network topology
  dispatching trucks for scheduled deliveries
  Answer:
","The logistics provider's fleet management prioritizes **optimizing routes and network topology**.

**Answer:** optimizing routes and network topology.",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-47.66796875,-7.944661617279053,6,-43.05859375,-7.1764326095581055,6,4.609375,0.7682290077209473,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,70,The developer's coding time distribution favors, (A) implementing user stories in the backlog, (B) writing documentation and establishing conventions,"The developer's coding time distribution favors
Options:
  implementing user stories in the backlog
  writing documentation and establishing conventions
  Answer:
","The question is asking about the **developer's coding time distribution** and which activity is favored. Let's analyze the options:

1. **Implementing user stories",A,choose_immediate,literal_anchor_match,False,1001.0,0.0,-47.35934066772461,-6.765620231628418,7,-46.63752746582031,-9.327506065368652,5,0.7218132019042969,-2.5618858337402344,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,71,The sales organization's capacity allocation reflects, (B) pursuing opportunities in the qualified pipeline, (A) developing playbooks and training new methodologies,"The sales organization's capacity allocation reflects
Options:
  developing playbooks and training new methodologies
  pursuing opportunities in the qualified pipeline
  Answer:
","The sales organization's capacity allocation reflects:

**pursuing opportunities in the qualified pipeline**

**Answer:**  
**pursuing opportunities in the qualified pipeline**",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-42.44146728515625,-5.305183410644531,8,-41.58203125,-5.19775390625,8,0.85943603515625,0.1074295043945312,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,72,The architecture firm's project mix emphasizes, (A) completing construction documents for contractors, (B) exploring design concepts and material innovations,"The architecture firm's project mix emphasizes
Options:
  completing construction documents for contractors
  exploring design concepts and material innovations
  Answer:
","The architecture firm's project mix emphasizes **exploring design concepts and material innovations**.

**Answer:**  
**exploring design concepts and material innovations**.",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-44.22661590576172,-6.318088054656982,7,-49.3525390625,-7.050363063812256,7,-5.125923156738281,-0.7322750091552734,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,73,The content team's editorial calendar reflects, (B) publishing articles on scheduled dates, (A) developing content strategy and style guidelines,"The content team's editorial calendar reflects
Options:
  developing content strategy and style guidelines
  publishing articles on scheduled dates
  Answer:
","The content team's editorial calendar reflects:

**publishing articles on scheduled dates**

**Answer:** publishing articles on scheduled dates",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-40.53125,-6.755208492279053,6,-41.046875,-5.863839626312256,7,-0.515625,0.8913688659667969,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,74,The quality assurance focus involves, (A) running test suites before release deadlines, (B) building test automation frameworks and coverage,"The quality assurance focus involves
Options:
  running test suites before release deadlines
  building test automation frameworks and coverage
  Answer:
","The quality assurance (QA) focus involves **all of the above**. Here's the breakdown:

- **Running test suites before release deadlines**: This is a",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-48.18953704833984,-8.03158950805664,6,-46.76171875,-7.7936201095581055,6,1.4278182983398438,0.2379693984985351,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,75,The event planning team's work distribution favors, (B) coordinating logistics for confirmed bookings, (A) creating vendor relationships and event templates,"The event planning team's work distribution favors
Options:
  creating vendor relationships and event templates
  coordinating logistics for confirmed bookings
  Answer:
","The event planning team's work distribution favors **coordinating logistics for confirmed bookings**.

**Answer:** coordinating logistics for confirmed bookings.",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-46.12919998168945,-6.58988618850708,7,-41.000244140625,-6.8333740234375,6,5.128955841064453,-0.2434878349304199,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,76,The infrastructure team's ticket prioritization reflects, (A) provisioning resources for active projects, (B) designing self-service platforms and automation,"The infrastructure team's ticket prioritization reflects
Options:
  provisioning resources for active projects
  designing self-service platforms and automation
  Answer:
","The infrastructure team's ticket prioritization reflects **provisioning resources for active projects**.

**Answer:**  
**provisioning resources for active projects**.",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-43.75072479248047,-6.250103950500488,7,-50.70703125,-7.243862152099609,7,-6.956306457519531,-0.9937582015991212,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,77,The training department's program development emphasizes, (B) facilitating scheduled workshop sessions, (A) designing curriculum frameworks and assessments,"The training department's program development emphasizes
Options:
  designing curriculum frameworks and assessments
  facilitating scheduled workshop sessions
  Answer:
","The training department's program development emphasizes **designing curriculum frameworks and assessments**.

**Answer:**  
designing curriculum frameworks and assessments",A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-48.85405349731445,-9.770811080932615,5,-47.21484375,-7.869140625,6,1.6392097473144531,1.9016704559326167,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,78,The legal team's workload distribution favors, (A) reviewing contracts in the approval queue, (B) developing standard terms and compliance programs,"The legal team's workload distribution favors
Options:
  reviewing contracts in the approval queue
  developing standard terms and compliance programs
  Answer:
","The legal team's workload distribution favors **reviewing contracts in the approval queue**.

**Answer:** reviewing contracts in the approval queue.",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-39.2423095703125,-5.606044292449951,7,-41.320430755615234,-5.902918815612793,7,-2.0781211853027344,-0.2968745231628418,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,79,The analytics function's project selection reflects, (B) answering business questions from stakeholders, (A) building prediction models and experimentation platforms,"The analytics function's project selection reflects
Options:
  building prediction models and experimentation platforms
  answering business questions from stakeholders
  Answer:
","The analytics function's project selection reflects:

**Answer: answering business questions from stakeholders**

This is because the primary purpose of analytics is to provide insights and solutions that",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-34.84709548950195,-4.978156566619873,7,-43.2109375,-7.2018232345581055,6,-8.363842010498047,-2.2236666679382324,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,80,The customer support allocation emphasizes, (A) resolving tickets in the service queue, (B) creating knowledge bases and self-service tools,"The customer support allocation emphasizes
Options:
  resolving tickets in the service queue
  creating knowledge bases and self-service tools
  Answer:
","The customer support allocation emphasizes **resolving tickets in the service queue**.

**Answer:** resolving tickets in the service queue.",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-46.9023551940918,-6.700336933135986,7,-46.46094131469727,-6.637277603149414,7,0.4414138793945312,0.0630593299865722,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,81,The procurement team's time allocation favors, (B) processing purchase orders and vendor payments, (A) negotiating master agreements and sourcing strategies,"The procurement team's time allocation favors
Options:
  negotiating master agreements and sourcing strategies
  processing purchase orders and vendor payments
  Answer:
","The procurement team's time allocation favors **negotiating master agreements and sourcing strategies**.

**Answer:**  
**negotiating master agreements and sourcing strategies**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-46.79394912719727,-7.798991680145264,6,-46.7060661315918,-5.838258266448975,8,0.0878829956054687,1.960733413696289,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,82,The design team's sprint work distribution reflects, (A) creating assets for development handoff, (B) building component libraries and design tokens,"The design team's sprint work distribution reflects
Options:
  creating assets for development handoff
  building component libraries and design tokens
  Answer:
","The design team's sprint work distribution reflects:

**building component libraries and design tokens**

This option best represents the typical work of a design team during sprints,",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-43.03913116455078,-7.17318868637085,6,-43.359500885009766,-7.226583480834961,6,-0.3203697204589844,-0.0533947944641113,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,83,The finance function's focus involves, (B) closing the books and filing reports, (A) implementing forecasting models and controls,"The finance function's focus involves
Options:
  implementing forecasting models and controls
  closing the books and filing reports
  Answer:
","The finance function's focus involves **implementing forecasting models and controls** as well as **closing the books and filing reports**.

However, if you must choose",B,choose_immediate,literal_exact_stripped,False,3505.0,3506.0,-47.734375,-7.9557294845581055,6,-46.34375,-7.723958492279053,6,1.390625,0.2317709922790527,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,84,The recruiting team's activity distribution favors, (A) scheduling interviews for open requisitions, (B) building talent pipelines and employer branding,"The recruiting team's activity distribution favors
Options:
  scheduling interviews for open requisitions
  building talent pipelines and employer branding
  Answer:
","The recruiting team's activity distribution favors:

**scheduling interviews for open requisitions**

**Answer:**  
**scheduling interviews for open requisitions**",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-45.50291061401367,-6.500416278839111,7,-45.227325439453125,-7.5378875732421875,6,0.2755851745605469,-1.0374712944030762,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,85,The platform team's ticket prioritization reflects, (B) enabling features requested by product teams, (A) designing APIs and developer experience tooling,"The platform team's ticket prioritization reflects
Options:
  designing APIs and developer experience tooling
  enabling features requested by product teams
  Answer:
","The platform team's ticket prioritization reflects:

**enabling features requested by product teams**

**Answer:**  
**enabling features requested by product teams**  

",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-46.660186767578125,-6.665741443634033,7,-47.9033203125,-5.9879150390625,8,-1.243133544921875,0.6778264045715332,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,86,The facilities management focus involves, (A) completing maintenance requests from occupants, (B) planning space utilization and building systems,"The facilities management focus involves
Options:
  completing maintenance requests from occupants
  planning space utilization and building systems
  Answer:
","The facilities management focus involves:

**planning space utilization and building systems**

**Answer:**  
**planning space utilization and building systems**",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-43.67782211303711,-6.239689350128174,7,-44.03907012939453,-6.291296005249023,7,-0.3612480163574219,-0.0516066551208496,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,87,The security team's work allocation reflects, (B) responding to alerts and investigating incidents, (A) designing threat models and security architecture,"The security team's work allocation reflects
Options:
  designing threat models and security architecture
  responding to alerts and investigating incidents
  Answer:
","The security team's work allocation reflects **designing threat models and security architecture**.

**Answer:**  
**designing threat models and security architecture**",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-41.20313262939453,-5.886162281036377,7,-45.93359375,-6.561942100524902,7,-4.730461120605469,-0.6757798194885254,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,88,The partnership team's effort distribution favors, (A) closing deals in the active negotiation pipeline, (B) developing integration frameworks and partner programs,"The partnership team's effort distribution favors
Options:
  closing deals in the active negotiation pipeline
  developing integration frameworks and partner programs
  Answer:
","The partnership team's effort distribution favors **closing deals in the active negotiation pipeline**.

**Answer:** closing deals in the active negotiation pipeline.",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-42.312530517578125,-6.044647693634033,7,-41.605499267578125,-5.943643093109131,7,0.70703125,0.1010046005249023,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,89,The documentation team's prioritization reflects, (B) updating guides for new feature releases, (A) restructuring information architecture and navigation,"The documentation team's prioritization reflects
Options:
  restructuring information architecture and navigation
  updating guides for new feature releases
  Answer:
","The documentation team's prioritization reflects **updating guides for new feature releases**.

**Answer:**  
**updating guides for new feature releases**.",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-42.19155502319336,-7.031926155090332,6,-40.94179916381836,-6.823633193969727,6,1.249755859375,0.2082929611206054,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,90,The startup founder's decision-making style involves, (A) adjusting tactics based on user feedback signals, (B) developing mental models for market evolution,"The startup founder's decision-making style involves
Options:
  adjusting tactics based on user feedback signals
  developing mental models for market evolution
  Answer:
","The startup founder's decision-making style involves:

**adjusting tactics based on user feedback signals**

**Answer:**  
**adjusting tactics based on user feedback signals",A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-41.6015625,-5.2001953125,8,-42.69921875,-6.099888801574707,7,-1.09765625,-0.899693489074707,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,91,The portfolio manager's investment approach reflects, (B) rebalancing positions when thresholds are breached, (A) modeling scenarios and stress-testing assumptions,"The portfolio manager's investment approach reflects
Options:
  modeling scenarios and stress-testing assumptions
  rebalancing positions when thresholds are breached
  Answer:
","The portfolio manager's investment approach reflects **rebalancing positions when thresholds are breached**.

**Answer:**  
**Rebalancing positions when thresholds are breached**",B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-42.98444366455078,-5.373055458068848,8,-47.14844131469727,-6.735491752624512,7,-4.163997650146484,-1.362436294555664,0.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,92,The supply chain leader's planning method emphasizes, (A) expediting orders when stockouts occur, (B) forecasting demand patterns and capacity needs,"The supply chain leader's planning method emphasizes
Options:
  expediting orders when stockouts occur
  forecasting demand patterns and capacity needs
  Answer:
","The correct answer is:  
**forecasting demand patterns and capacity needs**

**Explanation:**  
The supply chain leader's planning method emphasizes **forecasting demand patterns",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-49.84141540527344,-7.120202541351318,7,-43.1171875,-6.159598350524902,7,6.7242279052734375,0.960604190826416,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,93,The competitive intelligence function focuses on, (B) tracking competitor announcements and pricing changes, (A) mapping industry trends and potential disruptions,"The competitive intelligence function focuses on
Options:
  mapping industry trends and potential disruptions
  tracking competitor announcements and pricing changes
  Answer:
","The competitive intelligence function focuses on **mapping industry trends and potential disruptions**.

**Correct Answer:**  
**mapping industry trends and potential disruptions**  

This is because",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-44.2734375,-7.37890625,6,-41.84375762939453,-6.973959922790527,6,2.4296798706054688,0.4049463272094726,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,94,The risk management philosophy centers on, (A) mitigating issues as they materialize, (B) identifying emerging threats before they crystallize,"The risk management philosophy centers on
Options:
  mitigating issues as they materialize
  identifying emerging threats before they crystallize
  Answer:
","The risk management philosophy centers on **identifying emerging threats before they crystallize**.

**Answer:**  
**identifying emerging threats before they crystallize**.",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-47.31258010864258,-5.914072513580322,8,-45.78515625,-5.72314453125,8,1.527423858642578,0.1909279823303222,1.0,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv,reused_existing,/workspace/results/qwen3_4b_probe_artifact_steering_question_options_answer_colab/20260405-194733/mmraz_qwen3_probe_artifact_steering_question_options_answer_logs_20260405-194733.csv
