condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
steer_immediate_minus91,-91.0,True,40,validation,58,59,easy,7,Jacksonville,Massachusetts,3,1,6600,True,json,,10018,888,59.979851484298706,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0059.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0059.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0059.json
steer_immediate_minus91,-91.0,True,40,validation,59,60,easy,7,Billings,Texas,3,1,8500,True,json,,9810,716,48.90628910064697,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0060.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0060.json
steer_immediate_minus91,-91.0,True,40,validation,60,61,medium,3,New York,Reno,1,4,11300,True,json,,3375,279,18.083581924438477,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0061.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0061.json
steer_immediate_minus91,-91.0,True,40,validation,61,62,medium,3,Milwaukee,New York,1,2,1900,True,json,,3426,306,19.707618474960327,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0062.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0062.json
steer_immediate_minus91,-91.0,True,40,validation,62,63,medium,3,Salt Lake City,Twin Falls,1,2,1600,True,json,,3591,318,20.53695273399353,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0063.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0063.json
steer_immediate_minus91,-91.0,True,40,validation,63,64,medium,3,Salt Lake City,Burbank,1,7,7600,True,json,,4051,356,22.96622633934021,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0064.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0064.json
steer_immediate_minus91,-91.0,True,40,validation,64,65,medium,3,Denver,Bozeman,1,8,7000,True,json,,4494,357,23.46682643890381,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0065.json
steer_immediate_minus91,-91.0,True,40,validation,65,66,medium,3,Manchester,Charlotte,1,5,4800,True,json,,3589,335,21.819104194641113,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0066.json
steer_immediate_minus91,-91.0,True,40,validation,66,67,medium,3,Baton Rouge,Dallas,1,4,5500,True,json,,5243,320,21.563828229904175,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0067.json
steer_immediate_minus91,-91.0,True,40,validation,67,68,medium,3,Las Vegas,Santa Maria,1,4,3700,True,json,,3166,363,23.34368109703064,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0068.json
steer_immediate_minus91,-91.0,True,40,validation,68,69,medium,3,Panama City,Nashville,1,2,2900,True,json,,3376,344,22.159401655197144,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0069.json
steer_immediate_minus91,-91.0,True,40,validation,69,70,medium,3,Valparaiso,Belleville,1,8,6600,True,json,,3687,424,27.010748147964478,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0070.json
steer_immediate_minus91,-91.0,True,40,validation,70,71,medium,3,Akron,Tampa,1,2,2500,True,json,,3577,299,19.3284273147583,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0071.json
steer_immediate_minus91,-91.0,True,40,validation,71,72,medium,3,Houston,Wichita,1,3,2700,True,json,,4195,317,20.83967614173889,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0072.json
steer_immediate_minus91,-91.0,True,40,validation,72,73,medium,3,Dallas,Huntsville,1,4,2700,True,json,,3746,327,21.1506507396698,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0073.json
steer_immediate_minus91,-91.0,True,40,validation,73,74,medium,3,Charlotte,Hilton Head,1,5,7000,True,json,,3833,321,20.758816957473755,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0074.json
steer_immediate_minus91,-91.0,True,40,validation,74,75,medium,3,Jacksonville,Washington,1,2,1000,True,json,,4008,351,22.711046934127808,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0075.json
steer_immediate_minus91,-91.0,True,40,validation,75,76,medium,3,Appleton,Charlotte,1,7,9500,True,json,,3560,329,21.12728261947632,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0076.json
steer_immediate_minus91,-91.0,True,40,validation,76,77,medium,3,Cleveland,Baltimore,1,2,1700,True,json,,4018,301,19.677747011184692,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0077.json
steer_immediate_minus91,-91.0,True,40,validation,77,78,medium,3,Chicago,Albuquerque,1,3,1600,True,json,,3951,355,22.943692445755005,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0078.json
steer_immediate_minus91,-91.0,True,40,validation,78,79,medium,3,Eugene,Los Angeles,1,2,1700,True,json,,3654,302,19.719059705734253,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0079.json
steer_immediate_minus91,-91.0,True,40,validation,79,80,medium,3,Atlanta,Chicago,1,2,1900,True,json,,5774,310,21.074291944503784,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0080.json
steer_immediate_minus91,-91.0,True,40,validation,80,81,medium,5,Knoxville,Florida,2,2,3900,True,json,,7024,463,30.952518939971924,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0081.json
steer_immediate_minus91,-91.0,True,40,validation,81,82,medium,5,Miami,Texas,2,3,8500,True,json,,10876,557,39.711745738983154,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0082.json
steer_immediate_minus91,-91.0,True,40,validation,82,83,medium,5,Denver,New York,2,2,6300,True,json,,7533,498,33.39230823516846,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0083.json
steer_immediate_minus91,-91.0,True,40,validation,83,84,medium,5,Greer,New York,2,2,3400,True,json,,6346,575,37.46478772163391,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0084.json
steer_immediate_minus91,-91.0,True,40,validation,84,85,medium,5,Salt Lake City,Texas,2,8,12000,True,json,,6434,551,35.980321168899536,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0085.json
steer_immediate_minus91,-91.0,True,40,validation,85,86,medium,5,Newark,Wisconsin,2,2,2700,True,json,,6440,426,28.402098178863525,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0086.json
steer_immediate_minus91,-91.0,True,40,validation,86,87,medium,5,Omaha,Colorado,2,7,23400,True,json,,7273,547,36.22724509239197,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0087.json
steer_immediate_minus91,-91.0,True,40,validation,87,88,medium,5,Syracuse,Georgia,2,2,2000,True,json,,6710,508,33.59898638725281,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0088.json
steer_immediate_minus91,-91.0,True,40,validation,88,89,medium,5,Pittsburgh,Texas,2,7,16100,True,json,,9834,479,33.9752151966095,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0089.json
steer_immediate_minus91,-91.0,True,40,validation,89,90,medium,5,Austin,Michigan,2,3,5900,True,json,,6466,528,34.627938747406006,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0090.json
steer_immediate_minus91,-91.0,True,40,validation,90,91,medium,5,Omaha,Michigan,2,3,7500,True,json,,6411,574,37.38147044181824,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0091.json
steer_immediate_minus91,-91.0,True,40,validation,91,92,medium,5,New Orleans,Florida,2,3,4200,True,json,,7325,468,31.391996145248413,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0092.json
steer_immediate_minus91,-91.0,True,40,validation,92,93,medium,5,Durango,Texas,2,2,2300,True,json,,6345,638,41.41536283493042,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0093.json
steer_immediate_minus91,-91.0,True,40,validation,93,94,medium,5,Richmond,Texas,2,2,6000,True,json,,6166,500,32.61020088195801,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0094.json
steer_immediate_minus91,-91.0,True,40,validation,94,95,medium,5,Fayetteville,New York,2,8,6900,True,json,,6253,562,36.35175085067749,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0095.json
steer_immediate_minus91,-91.0,True,40,validation,95,96,medium,5,Missoula,Texas,2,5,7200,True,json,,6433,541,35.1891725063324,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0096.json
steer_immediate_minus91,-91.0,True,40,validation,96,97,medium,5,Manhattan,Texas,2,3,3900,True,json,,7682,602,39.955435276031494,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0097.json
steer_immediate_minus91,-91.0,True,40,validation,97,98,medium,5,Bloomington,Florida,2,4,15900,True,json,,6978,529,34.90923070907593,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0098.json
steer_immediate_minus91,-91.0,True,40,validation,98,99,medium,5,Lake Charles,Texas,2,2,4600,True,json,,9647,483,34.09086036682129,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0099.json
steer_immediate_minus91,-91.0,True,40,validation,99,100,medium,5,Myrtle Beach,Tennessee,2,4,5500,True,json,,5780,488,31.69372296333313,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0100.json
steer_immediate_minus91,-91.0,True,40,validation,100,101,medium,7,Myrtle Beach,Michigan,3,2,8300,True,json,,8988,708,47.690688133239746,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0101.json
steer_immediate_minus91,-91.0,True,40,validation,101,102,medium,7,Punta Gorda,Michigan,3,3,4400,True,json,,9624,689,47.06301951408386,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0102.json
steer_immediate_minus91,-91.0,True,40,validation,102,103,medium,7,Greensboro,Georgia,3,3,4000,True,json,,10092,748,51.17728018760681,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0103.json
steer_immediate_minus91,-91.0,True,40,validation,103,104,medium,7,Tulsa,Missouri,3,2,8800,True,json,,9708,1049,69.89194512367249,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0104.json
steer_immediate_minus91,-91.0,True,40,validation,104,105,medium,7,Monterey,Texas,3,4,15600,True,json,,9732,612,42.32456660270691,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0105.json
steer_immediate_minus91,-91.0,True,40,validation,105,106,medium,7,Akron,Georgia,3,2,8900,True,json,,9747,1183,78.47342944145203,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0106.json
steer_immediate_minus91,-91.0,True,40,validation,106,107,medium,7,Washington,Indiana,3,5,23800,True,json,,9248,749,50.48551535606384,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0107.json
steer_immediate_minus91,-91.0,True,40,validation,107,108,medium,7,Billings,Arizona,3,6,11700,True,json,,9871,1587,104.31642651557922,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0108.json
steer_immediate_minus91,-91.0,True,40,validation,108,109,medium,7,Harrisburg,Texas,3,2,4100,True,json,,8886,734,49.174193143844604,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0109.json
steer_immediate_minus91,-91.0,True,40,validation,109,110,medium,7,Miami,California,3,2,7200,True,json,,10724,723,50.17077422142029,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0110.json
steer_immediate_minus91,-91.0,True,40,validation,110,111,medium,7,Lexington,Texas,3,4,16800,True,json,,10700,706,49.11822772026062,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0111.json
steer_immediate_minus91,-91.0,True,40,validation,111,112,medium,7,Washington,New York,3,2,5500,True,json,,10605,758,52.40796947479248,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0112.json
steer_immediate_minus91,-91.0,True,40,validation,112,113,medium,7,Marquette,Michigan,3,5,14600,True,json,,9564,1269,83.6361198425293,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0113.json
steer_immediate_minus91,-91.0,True,40,validation,113,114,medium,7,Rapid City,Colorado,3,7,16300,True,json,,9422,816,54.974897623062134,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0114.json
steer_immediate_minus91,-91.0,True,40,validation,114,115,medium,7,Minneapolis,Texas,3,2,11900,True,json,,9264,911,60.68829083442688,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0115.json
steer_immediate_minus91,-91.0,True,40,validation,115,116,medium,7,Provo,California,3,5,14900,True,json,,9714,720,49.08588695526123,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0116.json
steer_immediate_minus91,-91.0,True,40,validation,116,117,medium,7,Rockford,Florida,3,8,17000,True,json,,11157,754,52.60212707519531,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/responses/response_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus91/plans/plan_0117.json
