condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_long_term_plus32,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,year,1,What would you prefer 70$ now or 70$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,2 years,1,What would you prefer 70$ now or 70$ in 2 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,3 years,1,What would you prefer 70$ now or 70$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,5 years,1,What would you prefer 70$ now or 70$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,100,100,70,70,70.0,70,1.0,1,10 years,1,What would you prefer 70$ now or 70$ in 10 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,1 hour,1,What would you prefer 70$ now or 70.7$ in 1 hour? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,8 hours,1,What would you prefer 70$ now or 70.7$ in 8 hours? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,tomorrow,1,What would you prefer 70$ now or 70.7$ tomorrow? Answer in just a few words.,70.7$ tomorrow.,70.7$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,2 days,1,What would you prefer 70$ now or 70.7$ in 2 days? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,week,1,What would you prefer 70$ now or 70.7$ in week? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,month,1,What would you prefer 70$ now or 70.7$ in month? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,3 months,1,What would you prefer 70$ now or 70.7$ in 3 months? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,year,1,What would you prefer 70$ now or 70.7$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,2 years,1,What would you prefer 70$ now or 70.7$ in 2 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,3 years,1,What would you prefer 70$ now or 70.7$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,5 years,1,What would you prefer 70$ now or 70.7$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,101,101,70,70,70.7,70.7,1.01,1.01,10 years,1,What would you prefer 70$ now or 70.7$ in 10 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,1 hour,1,What would you prefer 70$ now or 77$ in 1 hour? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,8 hours,1,What would you prefer 70$ now or 77$ in 8 hours? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,tomorrow,1,What would you prefer 70$ now or 77$ tomorrow? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,2 days,1,What would you prefer 70$ now or 77$ in 2 days? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,week,1,What would you prefer 70$ now or 77$ in week? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,month,1,What would you prefer 70$ now or 77$ in month? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,3 months,1,What would you prefer 70$ now or 77$ in 3 months? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,year,1,What would you prefer 70$ now or 77$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,2 years,1,What would you prefer 70$ now or 77$ in 2 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,3 years,1,What would you prefer 70$ now or 77$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,5 years,1,What would you prefer 70$ now or 77$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,110,110,70,70,77.0,77,1.1,1.1,10 years,1,What would you prefer 70$ now or 77$ in 10 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,1 hour,1,What would you prefer 70$ now or 105$ in 1 hour? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,8 hours,1,What would you prefer 70$ now or 105$ in 8 hours? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,tomorrow,1,What would you prefer 70$ now or 105$ tomorrow? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,2 days,1,What would you prefer 70$ now or 105$ in 2 days? Answer in just a few words.,105$ in 2 days.,105$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,week,1,What would you prefer 70$ now or 105$ in week? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,month,1,What would you prefer 70$ now or 105$ in month? Answer in just a few words.,It depends on interest rates and personal financial situation.,It depends on interest rates and personal financial situation.,False,it depends,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,3 months,1,What would you prefer 70$ now or 105$ in 3 months? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,year,1,What would you prefer 70$ now or 105$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,2 years,1,What would you prefer 70$ now or 105$ in 2 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,3 years,1,What would you prefer 70$ now or 105$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,5 years,1,What would you prefer 70$ now or 105$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,150,150,70,70,105.0,105,1.5,1.5,10 years,1,What would you prefer 70$ now or 105$ in 10 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,1 hour,1,What would you prefer 70$ now or 140$ in 1 hour? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,8 hours,1,What would you prefer 70$ now or 140$ in 8 hours? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,tomorrow,1,What would you prefer 70$ now or 140$ tomorrow? Answer in just a few words.,140$ tomorrow.,140$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,2 days,1,What would you prefer 70$ now or 140$ in 2 days? Answer in just a few words.,140$ in 2 days.,140$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,week,1,What would you prefer 70$ now or 140$ in week? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,month,1,What would you prefer 70$ now or 140$ in month? Answer in just a few words.,It depends on interest rates and personal financial situation.,It depends on interest rates and personal financial situation.,False,it depends,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,3 months,1,What would you prefer 70$ now or 140$ in 3 months? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,year,1,What would you prefer 70$ now or 140$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,2 years,1,What would you prefer 70$ now or 140$ in 2 years? Answer in just a few words.,It depends on the interest rate.,It depends on the interest rate.,False,it depends,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,3 years,1,What would you prefer 70$ now or 140$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,5 years,1,What would you prefer 70$ now or 140$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,10 years,1,What would you prefer 70$ now or 140$ in 10 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,1 hour,1,What would you prefer 70$ now or 350$ in 1 hour? Answer in just a few words.,350$ in 1 hour.,350$ in 1 hour.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,8 hours,1,What would you prefer 70$ now or 350$ in 8 hours? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,tomorrow,1,What would you prefer 70$ now or 350$ tomorrow? Answer in just a few words.,350$ tomorrow.,350$ tomorrow.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,2 days,1,What would you prefer 70$ now or 350$ in 2 days? Answer in just a few words.,350$ in 2 days.,350$ in 2 days.,False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,week,1,What would you prefer 70$ now or 350$ in week? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,month,1,What would you prefer 70$ now or 350$ in month? Answer in just a few words.,"It depends on interest rates and opportunity cost. If the 350$ is in a month with no interest, 350$ later is better. If there's significant inflation or uncertainty, 70$ now might be wiser.","It depends on interest rates and opportunity cost. If the 350$ is in a month with no interest, 350$ later is better. If there's significant inflation or uncertainty, 70$ now might be wiser.",False,y_later,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,3 months,1,What would you prefer 70$ now or 350$ in 3 months? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,year,1,What would you prefer 70$ now or 350$ in year? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,2 years,1,What would you prefer 70$ now or 350$ in 2 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,3 years,1,What would you prefer 70$ now or 350$ in 3 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus32,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,5 years,1,What would you prefer 70$ now or 350$ in 5 years? Answer in just a few words.,70$ now.,70$ now.,False,x_now,40,32.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
