patch_case_id,patch_family,patch_subtype,clean_grid_row_id,corrupt_grid_row_id,clean_choice,corrupt_choice,clean_choice_binary,corrupt_choice_binary,clean_amount_scale_factor_text,corrupt_amount_scale_factor_text,clean_amount_multiplier_text,corrupt_amount_multiplier_text,clean_t_delay,corrupt_t_delay,clean_x_now_text,clean_y_later_text,corrupt_x_now_text,corrupt_y_later_text,repeat_idx,clean_prompt,corrupt_prompt,clean_response,corrupt_response,case_clean_minus_corrupt_binary,patch_position,patch_layer,patched_prompt,patched_response,patched_response_for_parse,patched_choice,patched_choice_binary,patched_choice_label,patched_prompt_len,patched_token_idx,patched_token_text,patch_applied,pre_patch_corrupt_norm,clean_activation_norm,pre_patch_clean_corrupt_l2,pre_patch_clean_corrupt_cosine,patched_candidate_immediate_text,patched_candidate_delayed_text,patched_immediate_sum_logprob,patched_immediate_avg_logprob,patched_immediate_token_count,patched_delayed_sum_logprob,patched_delayed_avg_logprob,patched_delayed_token_count,patched_delayed_minus_immediate_sum_logprob,patched_delayed_minus_immediate_avg_logprob,patched_forced_choice_prefers_delayed_sum,patched_forced_choice_prefers_delayed_avg,patched_forced_choice_p_delayed_from_sum,patched_forced_choice_patch_applied,clean_baseline_delayed_minus_immediate_sum_logprob,clean_baseline_delayed_minus_immediate_avg_logprob,clean_baseline_forced_choice_p_delayed_from_sum,clean_baseline_forced_choice_prefers_delayed_sum,clean_baseline_forced_choice_prefers_delayed_avg,corrupt_baseline_delayed_minus_immediate_sum_logprob,corrupt_baseline_delayed_minus_immediate_avg_logprob,corrupt_baseline_forced_choice_p_delayed_from_sum,corrupt_baseline_forced_choice_prefers_delayed_sum,corrupt_baseline_forced_choice_prefers_delayed_avg,patched_matches_clean_binary,patched_matches_corrupt_binary,patched_changed_from_corrupt_binary,parsed_binary_recovery,sum_logprob_margin_recovery,avg_logprob_margin_recovery
y_00057,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=365 days|repeat=1,scale=1.4|mult=1.01|t=365 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,365 days,365 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.",Take the 140$ now.,1.0,question_mark,40,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,51,34,?,True,220.19602966308594,222.90426635742188,36.00714874267578,0.9868673086166382,140$ now,141.4$ in 365 days,-6.442174911499023,-1.2884349822998047,5,-8.159172058105469,-0.6799310445785522,12,-1.7169971466064453,0.6085039377212524,0.0,1.0,0.15225835460235201,True,7.217478275299072,1.9585666060447693,0.9992668876960789,1.0,1.0,-1.776498794555664,0.6107174158096313,0.14473600066291248,0.0,1.0,0.0,1.0,0.0,0.0,0.006615721553110405,-0.0016422297868448885
y_00057,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=365 days|repeat=1,scale=1.4|mult=1.01|t=365 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,365 days,365 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.",Take the 140$ now.,1.0,sentence_period,40,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,51,41,.,True,280.8681640625,280.2557067871094,10.243324279785156,0.9993358850479126,140$ now,141.4$ in 365 days,-6.503605842590332,-1.3007211685180664,5,-8.280162811279297,-0.690013587474823,12,-1.7765569686889648,0.6107075810432434,0.0,1.0,0.1447287995817512,True,7.217478275299072,1.9585666060447693,0.9992668876960789,1.0,1.0,-1.776498794555664,0.6107174158096313,0.14473600066291248,0.0,1.0,0.0,1.0,0.0,0.0,-6.4681211491815415e-06,-7.29663708609992e-06
y_00058,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=365 days|repeat=1,scale=1.4|mult=100|t=365 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,365 days,365 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,"Choose 14,000$ in 365 days.",-1.0,question_mark,40,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.","Choose 14,000$ in 365 days.",y_later,1.0,y_later,51,34,?,True,222.90426635742188,220.19602966308594,36.00714874267578,0.9868673086166382,140$ now,14000$ in 365 days,-11.65267562866211,-2.3305351734161377,5,-4.404000759124756,-0.3670000731945038,12,7.2486748695373535,1.963535100221634,1.0,1.0,0.999289389240385,True,-1.776498794555664,0.6107174158096313,0.14473600066291248,0.0,1.0,7.217478275299072,1.9585666060447693,0.9992668876960789,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0034686094923283045,-0.0036862389448762065
y_00058,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=365 days|repeat=1,scale=1.4|mult=100|t=365 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,365 days,365 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,Take the 140$ now.,"Choose 14,000$ in 365 days.",-1.0,sentence_period,40,I have an offer to take 140$ now or 14000$ in 365 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 365 days.","Choose 14,000$ in 365 days.",y_later,1.0,y_later,51,41,.,True,280.2557067871094,280.8681640625,10.243324279785156,0.9993358850479126,140$ now,14000$ in 365 days,-11.614298820495605,-2.322859764099121,5,-4.396812438964844,-0.3664010465145111,12,7.217486381530762,1.95645871758461,1.0,1.0,0.9992668936344765,True,-1.776498794555664,0.6107174158096313,0.14473600066291248,0.0,1.0,7.217478275299072,1.9585666060447693,0.9992668876960789,1.0,1.0,0.0,1.0,0.0,-0.0,-9.012955699679197e-07,0.0015638904377659431
y_00059,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=730 days|repeat=1,scale=1.4|mult=1.01|t=730 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,730 days,730 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 140$ now.,1.0,question_mark,40,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,51,34,?,True,220.26190185546875,222.16600036621094,32.270023345947266,0.9893969297409058,140$ now,141.4$ in 730 days,-6.9855499267578125,-1.3971099853515625,5,-9.414130210876465,-0.7845108509063721,12,-2.4285802841186523,0.6125991344451904,0.0,1.0,0.08101910932297562,True,5.561128854751587,1.5377399325370789,0.9961702889325351,1.0,1.0,-2.397388458251953,0.6237188577651978,0.08337205650985682,0.0,1.0,0.0,1.0,0.0,0.0,-0.0039193011260696044,-0.012165718742078845
y_00059,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=730 days|repeat=1,scale=1.4|mult=1.01|t=730 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,730 days,730 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 140$ now.,1.0,sentence_period,40,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,51,41,.,True,280.5098876953125,279.9551696777344,9.491949081420898,0.9994282722473145,140$ now,141.4$ in 730 days,-7.002045154571533,-1.4004091024398804,5,-9.465226173400879,-0.7887688875198364,12,-2.4631810188293457,0.611640214920044,0.0,1.0,0.07847997443686897,True,5.561128854751587,1.5377399325370789,0.9961702889325351,1.0,1.0,-2.397388458251953,0.6237188577651978,0.08337205650985682,0.0,1.0,0.0,1.0,0.0,0.0,-0.008266936916741154,-0.01321484064048344
y_00060,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=730 days|repeat=1,scale=1.4|mult=100|t=730 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,730 days,730 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 730 days.,-1.0,question_mark,40,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 14000$ in 730 days.,y_later,1.0,y_later,51,34,?,True,222.16600036621094,220.26190185546875,32.270023345947266,0.9893969297409058,140$ now,14000$ in 730 days,-9.217147827148438,-1.8434295654296875,5,-3.718601942062378,-0.3098835051059723,12,5.49854588508606,1.5335460603237152,1.0,1.0,0.9959239636723679,True,-2.397388458251953,0.6237188577651978,0.08337205650985682,0.0,1.0,5.561128854751587,1.5377399325370789,0.9961702889325351,1.0,1.0,0.0,1.0,0.0,-0.0,0.007863646858350374,0.004588375836312464
y_00060,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=730 days|repeat=1,scale=1.4|mult=100|t=730 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,730 days,730 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 730 days.,-1.0,sentence_period,40,I have an offer to take 140$ now or 14000$ in 730 days. What should I choose? Answer in just a few words.,Take the 14000$ in 730 days.,Take the 14000$ in 730 days.,y_later,1.0,y_later,51,41,.,True,279.9551696777344,280.5098876953125,9.491949081420898,0.9994282722473145,140$ now,14000$ in 730 days,-9.20533561706543,-1.8410671949386597,5,-3.6286251544952393,-0.30238544940948486,12,5.57671046257019,1.5386817455291748,1.0,1.0,0.9962292762259617,True,-2.397388458251953,0.6237188577651978,0.08337205650985682,0.0,1.0,5.561128854751587,1.5377399325370789,0.9961702889325351,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0019578531032588813,-0.0010304062106346972
y_00061,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=1095 days|repeat=1,scale=1.4|mult=1.01|t=1095 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,1095 days,1095 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.",Take the 140$ now.,1.0,question_mark,40,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,35,?,True,220.6101531982422,222.47030639648438,29.88795280456543,0.9909348487854004,140$ now,141.4$ in 1095 days,-7.067933082580566,-1.4135866165161133,5,-9.782480239868164,-0.7524985074996948,13,-2.7145471572875977,0.6610881090164185,0.0,1.0,0.06212039929277961,True,6.888699531555176,1.8940626084804535,0.9989817993223421,1.0,1.0,-2.740628242492676,0.6672354936599731,0.06061811907322441,0.0,1.0,0.0,1.0,0.0,0.0,0.002708505288953779,-0.005010799459265476
y_00061,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=1095 days|repeat=1,scale=1.4|mult=1.01|t=1095 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,1095 days,1095 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.",Take the 140$ now.,1.0,sentence_period,40,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,42,.,True,280.3064270019531,279.845703125,9.419100761413574,0.9994359016418457,140$ now,141.4$ in 1095 days,-7.1350603103637695,-1.4270120859146118,5,-9.860788345336914,-0.7585222125053406,13,-2.7257280349731445,0.6684898734092712,0.0,1.0,0.06147216551419427,True,6.888699531555176,1.8940626084804535,0.9989817993223421,1.0,1.0,-2.740628242492676,0.6672354936599731,0.06061811907322441,0.0,1.0,0.0,1.0,0.0,0.0,0.0015473777473531461,0.0010224584492344278
y_00062,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=1095 days|repeat=1,scale=1.4|mult=100|t=1095 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,1095 days,1095 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,"Choose 14,000$ in 1095 days.",-1.0,question_mark,40,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.","Choose 14,000$ in 1095 days.",y_later,1.0,y_later,52,35,?,True,222.47030639648438,220.6101531982422,29.88795280456543,0.9909348487854004,140$ now,14000$ in 1095 days,-11.051509857177734,-2.2103021144866943,5,-4.147216320037842,-0.3190166652202606,13,6.904293537139893,1.8912854492664337,1.0,1.0,0.9989975381974894,True,-2.740628242492676,0.6672354936599731,0.06061811907322441,0.0,1.0,6.888699531555176,1.8940626084804535,0.9989817993223421,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0016194282665031342,0.00226369239844047
y_00062,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=1095 days|repeat=1,scale=1.4|mult=100|t=1095 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,1095 days,1095 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 140$ now.,"Choose 14,000$ in 1095 days.",-1.0,sentence_period,40,I have an offer to take 140$ now or 14000$ in 1095 days. What should I choose? Answer in just a few words.,"Choose 14,000$ in 1095 days.","Choose 14,000$ in 1095 days.",y_later,1.0,y_later,52,42,.,True,279.845703125,280.3064270019531,9.419100761413574,0.9994359016418457,140$ now,14000$ in 1095 days,-11.12015438079834,-2.2240309715270996,5,-4.2002081871032715,-0.3230929374694824,13,6.919946193695068,1.9009380340576172,1.0,1.0,0.9990130918564296,True,-2.740628242492676,0.6672354936599731,0.06061811907322441,0.0,1.0,6.888699531555176,1.8940626084804535,0.9989817993223421,1.0,1.0,0.0,1.0,0.0,-0.0,-0.003244947401635443,-0.005604233468682151
y_00063,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=1825 days|repeat=1,scale=1.4|mult=1.01|t=1825 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,1825 days,1825 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 140$ now.,1.0,question_mark,40,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,35,?,True,221.42294311523438,221.68455505371094,29.060277938842773,0.9913984537124634,140$ now,141.4$ in 1825 days,-7.373929977416992,-1.4747860431671143,5,-10.267013549804688,-0.7897703051567078,13,-2.8930835723876953,0.6850157380104065,0.0,1.0,0.05249652774457086,True,5.857455730438232,1.708446890115738,0.9971496405217233,1.0,1.0,-2.8581533432006836,0.6904594302177429,0.05426138756693952,0.0,1.0,0.0,1.0,0.0,0.0,-0.004007778331024632,-0.005347504190161535
y_00063,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=1825 days|repeat=1,scale=1.4|mult=1.01|t=1825 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,1825 days,1825 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 140$ now.,1.0,sentence_period,40,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,42,.,True,280.3258361816406,279.5790710449219,9.38063907623291,0.9994421601295471,140$ now,141.4$ in 1825 days,-7.403684139251709,-1.4807368516921997,5,-10.284478187561035,-0.7911137342453003,13,-2.880794048309326,0.6896231174468994,0.0,1.0,0.0531111892250628,True,5.857455730438232,1.708446890115738,0.9971496405217233,1.0,1.0,-2.8581533432006836,0.6904594302177429,0.05426138756693952,0.0,1.0,0.0,1.0,0.0,0.0,-0.0025977192089903702,-0.0008215354351489817
y_00064,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=1825 days|repeat=1,scale=1.4|mult=100|t=1825 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,1825 days,1825 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 1825 days.,-1.0,question_mark,40,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 14000$ in 1825 days.,y_later,1.0,y_later,52,35,?,True,221.68455505371094,221.42294311523438,29.060277938842773,0.9913984537124634,140$ now,14000$ in 1825 days,-10.163089752197266,-2.0326180458068848,5,-4.290032386779785,-0.3300025165081024,13,5.8730573654174805,1.7026155292987823,1.0,1.0,0.9971936418514903,True,-2.8581533432006836,0.6904594302177429,0.05426138756693952,0.0,1.0,5.857455730438232,1.708446890115738,0.9971496405217233,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0017900797118627645,0.005728322839595572
y_00064,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=1825 days|repeat=1,scale=1.4|mult=100|t=1825 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,1825 days,1825 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 1825 days.,-1.0,sentence_period,40,I have an offer to take 140$ now or 14000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 14000$ in 1825 days.,Take the 14000$ in 1825 days.,y_later,1.0,y_later,52,42,.,True,279.5790710449219,280.3258361816406,9.38063907623291,0.9994421601295471,140$ now,14000$ in 1825 days,-10.257577896118164,-2.051515579223633,5,-4.384557247161865,-0.33727365732192993,13,5.873020648956299,1.7142419219017029,1.0,1.0,0.9971935390992405,True,-2.8581533432006836,0.6904594302177429,0.05426138756693952,0.0,1.0,5.857455730438232,1.708446890115738,0.9971496405217233,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0017858669872130677,-0.0056926357290743475
y_00065,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=3650 days|repeat=1,scale=1.4|mult=1.01|t=3650 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,3650 days,3650 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 140$ now.,1.0,question_mark,40,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,35,?,True,221.98976135253906,223.39112854003906,29.77519989013672,0.9910809993743896,140$ now,141.4$ in 3650 days,-7.1457839012146,-1.42915678024292,5,-10.221216201782227,-0.7862474322319031,13,-3.075432300567627,0.6429093480110168,0.0,1.0,0.04413210059879806,True,4.497518062591553,1.2933957278728485,0.988986055308836,1.0,1.0,-3.0826196670532227,0.6460957527160645,0.04382989690525083,0.0,1.0,0.0,1.0,0.0,0.0,0.0009481841546871895,-0.004922609033432793
y_00065,corrupt_y,high_y_into_low_y,scale=1.4|mult=100|t=3650 days|repeat=1,scale=1.4|mult=1.01|t=3650 days|repeat=1,y_later,x_now,1.0,0.0,1.4,1.4,100,1.01,3650 days,3650 days,140,14000,140,141.4,1,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 140$ now.,1.0,sentence_period,40,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 140$ now.,x_now,0.0,x_now,52,42,.,True,281.2593688964844,280.2418212890625,9.393789291381836,0.9994467496871948,140$ now,141.4$ in 3650 days,-7.192207336425781,-1.438441514968872,5,-10.25666618347168,-0.7889743447303772,13,-3.0644588470458984,0.6494671702384949,0.0,1.0,0.04459733241947116,True,4.497518062591553,1.2933957278728485,0.988986055308836,1.0,1.0,-3.0826196670532227,0.6460957527160645,0.04382989690525083,0.0,1.0,0.0,1.0,0.0,0.0,0.0023958430117041267,0.005208431410203315
y_00066,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=3650 days|repeat=1,scale=1.4|mult=100|t=3650 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,3650 days,3650 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 3650 days.,-1.0,question_mark,40,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 14000$ in 3650 days.,y_later,1.0,y_later,52,35,?,True,223.39112854003906,221.98976135253906,29.77519989013672,0.9910809993743896,140$ now,14000$ in 3650 days,-7.673068523406982,-1.5346137285232544,5,-3.206756114959717,-0.2466735541820526,13,4.466312408447266,1.2879401743412018,1.0,1.0,0.9886409047345512,True,-3.0826196670532227,0.6460957527160645,0.04382989690525083,0.0,1.0,4.497518062591553,1.2933957278728485,0.988986055308836,1.0,1.0,0.0,1.0,0.0,-0.0,0.004116766113925147,0.008428168918630541
y_00066,corrupt_y,low_y_into_high_y,scale=1.4|mult=1.01|t=3650 days|repeat=1,scale=1.4|mult=100|t=3650 days|repeat=1,x_now,y_later,0.0,1.0,1.4,1.4,1.01,100,3650 days,3650 days,140,141.4,140,14000,1,I have an offer to take 140$ now or 141.4$ in 3650 days. What should I choose? Answer in just a few words.,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 140$ now.,Take the 14000$ in 3650 days.,-1.0,sentence_period,40,I have an offer to take 140$ now or 14000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 14000$ in 3650 days.,Take the 14000$ in 3650 days.,y_later,1.0,y_later,52,42,.,True,280.2418212890625,281.2593688964844,9.393789291381836,0.9994467496871948,140$ now,14000$ in 3650 days,-7.698249340057373,-1.5396498441696167,5,-3.200640916824341,-0.24620315432548523,13,4.497608423233032,1.2934466898441315,1.0,1.0,0.9889870395310785,True,-3.0826196670532227,0.6460957527160645,0.04382989690525083,0.0,1.0,4.497518062591553,1.2933957278728485,0.988986055308836,1.0,1.0,0.0,1.0,0.0,-0.0,-1.1920712354091582e-05,-7.873006834368465e-05
y_00067,corrupt_y,high_y_into_low_y,scale=2|mult=100|t=2 days|repeat=1,scale=2|mult=1.01|t=2 days|repeat=1,y_later,x_now,1.0,0.0,2,2,100,1.01,2 days,2 days,200,20000,200,202,1,I have an offer to take 200$ now or 20000$ in 2 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,Choose 20000$ in 2 days.,Take 200$ now.,1.0,question_mark,40,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,Take 200$ now.,Take 200$ now.,x_now,0.0,x_now,47,30,?,True,221.2998046875,224.43817138671875,38.70317840576172,0.9850196838378906,200$ now,202$ in 2 days,-5.698951244354248,-1.1397902965545654,5,-4.322914123535156,-0.5403642654418945,8,1.3760371208190918,0.5994260311126709,1.0,1.0,0.798353790314626,True,6.512624979019165,1.5808840095996857,0.9985176230848631,1.0,1.0,1.4074769020080566,0.6072431206703186,0.8033676798152609,1.0,1.0,0.0,1.0,0.0,0.0,-0.006158446476908418,-0.008028719465801725
y_00067,corrupt_y,high_y_into_low_y,scale=2|mult=100|t=2 days|repeat=1,scale=2|mult=1.01|t=2 days|repeat=1,y_later,x_now,1.0,0.0,2,2,100,1.01,2 days,2 days,200,20000,200,202,1,I have an offer to take 200$ now or 20000$ in 2 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,Choose 20000$ in 2 days.,Take 200$ now.,1.0,sentence_period,40,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,Take 200$ now.,Take 200$ now.,x_now,0.0,x_now,47,37,.,True,282.2191467285156,280.0766906738281,10.385350227355957,0.9993467926979065,200$ now,202$ in 2 days,-5.750655651092529,-1.150131106376648,5,-4.343277454376221,-0.5429096817970276,8,1.4073781967163086,0.6072214245796204,1.0,1.0,0.803352087065819,True,6.512624979019165,1.5808840095996857,0.9985176230848631,1.0,1.0,1.4074769020080566,0.6072431206703186,0.8033676798152609,1.0,1.0,0.0,1.0,0.0,0.0,-1.9334462048716025e-05,-2.2283462973807105e-05
y_00068,corrupt_y,low_y_into_high_y,scale=2|mult=1.01|t=2 days|repeat=1,scale=2|mult=100|t=2 days|repeat=1,x_now,y_later,0.0,1.0,2,2,1.01,100,2 days,2 days,200,202,200,20000,1,I have an offer to take 200$ now or 202$ in 2 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 20000$ in 2 days. What should I choose? Answer in just a few words.,Take 200$ now.,Choose 20000$ in 2 days.,-1.0,question_mark,40,I have an offer to take 200$ now or 20000$ in 2 days. What should I choose? Answer in just a few words.,Choose 20000$ in 2 days.,Choose 20000$ in 2 days.,y_later,1.0,y_later,49,32,?,True,224.43817138671875,221.2998046875,38.70317840576172,0.9850196838378906,200$ now,20000$ in 2 days,-9.32979679107666,-1.8659594058990479,5,-2.8329007625579834,-0.2832900881767273,10,6.496896028518677,1.5826693177223206,1.0,1.0,0.9984941579047507,True,1.4074769020080566,0.6072431206703186,0.8033676798152609,1.0,1.0,6.512624979019165,1.5808840095996857,0.9985176230848631,1.0,1.0,0.0,1.0,0.0,-0.0,0.0030809978992219654,-0.0018336412767114211
