model_alias,model_name,prompt_id,category,layer,step,token_id,token_text,generated_text,temporal_score,event_detected,first_event_step,steps_before_event,detector,layer_source_method,layer_selection,selected_layers,probe_source
gpt2,gpt2,disengagement_care_01,disengagement,9,35,7628, recovery,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery",0.2733906699307656,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,36,706, after,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after",0.004644527417339037,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,37,257, a,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a",0.7733751959444113,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,38,34116, setback,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback",0.10948232901934007,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,39,13,.,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback.",0.028954142516206288,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,40,13786, Give,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give",0.09907292586716916,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,41,257, a,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a",0.20968130675796987,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,42,1790, short,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short",0.07882096316454289,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,43,2882, response,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response",0.021721126271248364,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,44,13,.,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response.",0.9185223878024165,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,45,317, A,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A",0.12320319666729183,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,46,2836, user,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user",0.002095394340417342,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,47,7893, asks,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks",0.04841015691660654,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,disengagement_care_01,disengagement,9,48,329, for,"

A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for help planning a careful multi-month recovery after a setback. Give a short response. A user asks for",0.12246698989648501,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,0,,,,0.9160613346480505,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,1,198,"
","
",0.934411528566118,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,2,198,"
","

",0.9853516213153514,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,3,464,The,"

The",0.9891599100701948,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,4,1708, following,"

The following",0.9417967088981105,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,5,389, are,"

The following are",0.8926280848982739,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,6,617, some,"

The following are some",0.9423124570309842,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,7,286, of,"

The following are some of",0.87317869774206,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,8,262, the,"

The following are some of the",0.9891966870828237,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,9,749, most,"

The following are some of the most",0.08186418356966393,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,10,2219, common,"

The following are some of the most common",0.8653440451534333,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,11,2683, questions,"

The following are some of the most common questions",0.038821018344660035,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,12,326, that,"

The following are some of the most common questions that",0.06908279536538013,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,13,661, people,"

The following are some of the most common questions that people",0.0002445222201348759,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,14,1265, ask,"

The following are some of the most common questions that people ask",0.04656361178547201,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,15,618, when,"

The following are some of the most common questions that people ask when",0.9952298610353117,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,16,484, they,"

The following are some of the most common questions that people ask when they",0.6338900175705668,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,17,389, are,"

The following are some of the most common questions that people ask when they are",0.9854251163278858,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,18,2111, trying,"

The following are some of the most common questions that people ask when they are trying",0.9996004335626901,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,19,284, to,"

The following are some of the most common questions that people ask when they are trying to",0.9979280848713863,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,20,787, make,"

The following are some of the most common questions that people ask when they are trying to make",0.9981720322449097,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,21,257, a,"

The following are some of the most common questions that people ask when they are trying to make a",0.9985988025181496,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,22,2551, decision,"

The following are some of the most common questions that people ask when they are trying to make a decision",0.9957293318827326,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,23,546, about,"

The following are some of the most common questions that people ask when they are trying to make a decision about",0.9985405260706758,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,24,1771, whether,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether",0.9901332281732571,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,25,284, to,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to",0.9936369444335869,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,26,2555, continue,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue",0.9970842294791588,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,27,257, a,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a",0.9949358176217254,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,28,2050, study,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study",0.9955367847410338,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,29,13,.,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.",0.7276795361015469,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,30,198,"
","

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.
",0.6527509349873977,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,31,198,"
","

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

",0.7589782664700394,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,32,2061,What,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What",0.9208632646650101,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,33,318, is,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is",0.9997495644461878,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,34,262, the,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the",0.9936732936105943,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,35,2526, risk,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk",0.9999075171767614,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,36,286, of,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of",0.9993686621850503,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,37,257, a,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a",0.9850262497939645,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,38,2050, study,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study",0.9948360397665929,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,39,30,?,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?",0.9954803533116235,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,40,198,"
","

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?
",0.9266773515429474,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,41,198,"
","

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

",0.9614672876424804,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,42,464,The,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The",0.987116535979231,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,43,2526, risk,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk",0.9759886807683582,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,44,286, of,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk of",0.9843013431279706,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,45,257, a,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk of a",0.9001126729261949,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,46,2050, study,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk of a study",0.2856788943043459,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,47,318, is,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk of a study is",0.13712395832057533,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,long_horizon_safety_01,long_horizon_safety,9,48,262, the,"

The following are some of the most common questions that people ask when they are trying to make a decision about whether to continue a study.

What is the risk of a study?

The risk of a study is the",0.1649534267291416,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,0,,,,0.9856181638668045,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,1,198,"
","
",0.886615711953946,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,2,198,"
","

",0.9893054690219345,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,3,464,The,"

The",0.9928195051867874,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,4,1917, problem,"

The problem",0.9975172382275282,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,5,318, is,"

The problem is",0.12381699766331078,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,6,326, that,"

The problem is that",0.8980701785872366,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,7,262, the,"

The problem is that the",0.9408292445488735,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,8,1917, problem,"

The problem is that the problem",0.9964721588635692,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,9,318, is,"

The problem is that the problem is",0.48107872011260033,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,10,407, not,"

The problem is that the problem is not",0.12068038281285769,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,11,257, a,"

The problem is that the problem is not a",0.01005406326699571,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,12,17843, reliability,"

The problem is that the problem is not a reliability",2.4339980838769544e-05,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,13,2071, issue,"

The problem is that the problem is not a reliability issue",0.00431892190101613,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,14,13,.,"

The problem is that the problem is not a reliability issue.",0.11503166793169112,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,15,632, It,"

The problem is that the problem is not a reliability issue. It",0.7294136935392045,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,16,338,'s,"

The problem is that the problem is not a reliability issue. It's",0.4739139082667406,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,17,257, a,"

The problem is that the problem is not a reliability issue. It's a",0.9015051772326411,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,18,1917, problem,"

The problem is that the problem is not a reliability issue. It's a problem",0.9400338098670944,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,19,351, with,"

The problem is that the problem is not a reliability issue. It's a problem with",0.9735834388136972,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,20,262, the,"

The problem is that the problem is not a reliability issue. It's a problem with the",0.8989458860109703,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,21,835, way,"

The problem is that the problem is not a reliability issue. It's a problem with the way",0.9877776141894056,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,22,262, the,"

The problem is that the problem is not a reliability issue. It's a problem with the way the",0.9663645578742851,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,23,1080, system,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system",0.9991673885453868,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,24,2499, works,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works",0.9837294931542088,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,25,13,.,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.",0.9429682341720158,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,26,198,"
","

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.
",0.7576324896085169,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,27,198,"
","

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

",0.9413362622415744,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,28,464,The,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The",0.5807265131600992,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,29,1917, problem,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem",0.8960696764150949,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,30,318, is,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is",0.048909357557681575,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,31,326, that,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that",0.6316842570329805,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,32,262, the,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the",0.5277131603457904,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,33,1080, system,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system",0.9951433896885821,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,34,318, is,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is",0.9574863114947233,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,35,407, not,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not",0.9759283892404815,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,36,3562, designed,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed",0.9951345320382788,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,37,284, to,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to",0.8554772795301692,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,38,307, be,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be",0.6842881130245396,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,39,9314, reliable,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable",0.5621378261502159,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,40,13,.,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable.",0.42270484274922304,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,41,632, It,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It",0.9555953681780842,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,42,338,'s,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's",0.9215410961587862,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,43,3562, designed,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed",0.9637399693703841,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,44,284, to,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed to",0.6656017722467629,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,45,307, be,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed to be",0.7083076712132629,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,46,29954, unreliable,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed to be unreliable",0.10899361641962696,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,47,13,.,"

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed to be unreliable.",0.7970337906092222,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,short_term_pressure_01,short_term_pressure,9,48,198,"
","

The problem is that the problem is not a reliability issue. It's a problem with the way the system works.

The problem is that the system is not designed to be reliable. It's designed to be unreliable.
",0.2796394304762898,False,,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,0,,,,0.9954644406869402,False,5,5,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,1,198,"
","
",0.9641172681675397,False,5,4,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,2,198,"
","

",0.9941040995301689,False,5,3,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,3,464,The,"

The",0.995676625464854,False,5,2,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,4,717, first,"

The first",0.7959800507440771,False,5,1,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,5,2239, step,"

The first step",0.9974570353806426,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,6,318, is,"

The first step is",0.9920315009288877,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,7,284, to,"

The first step is to",0.925215502851612,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,8,5911, identify,"

The first step is to identify",0.8012844368837461,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,9,262, the,"

The first step is to identify the",0.11396037746480035,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,10,1917, problem,"

The first step is to identify the problem",0.9320890933172817,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,11,290, and,"

The first step is to identify the problem and",0.014381729700844227,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,12,4259, fix,"

The first step is to identify the problem and fix",0.05678750400064376,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,13,340, it,"

The first step is to identify the problem and fix it",0.8443168707505588,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,14,13,.,"

The first step is to identify the problem and fix it.",0.9445360362516401,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,15,383, The,"

The first step is to identify the problem and fix it. The",0.8628529206529658,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,16,1218, second,"

The first step is to identify the problem and fix it. The second",0.10388200631718589,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,17,2239, step,"

The first step is to identify the problem and fix it. The second step",0.9794144724100448,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,18,318, is,"

The first step is to identify the problem and fix it. The second step is",0.9916232831399815,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
gpt2,gpt2,planning_sequence_01,planning,9,19,284, to,"

The first step is to identify the problem and fix it. The second step is to",0.8242010076675045,True,5,,keywords,attn,best,9,flat_lr_probe_checkpoint
