x_now,y_later,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,generation_mode_tag,do_sample,temperature,time_delay_format,user_pov,prompt_format
100,101,5 years,10,What would you prefer 100$ now or 101$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,1,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,2,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,3,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,4,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,5,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,6,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,7,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,8,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,9,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,101,10 years,10,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,1,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,2,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,3,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,4,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,5,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,6,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,7,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,8,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,9,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,tomorrow,10,What would you prefer 100$ now or 110$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,1,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,2,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,3,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,4,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,5,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,6,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,7,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,8,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,9,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,week,10,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,1,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,2,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now,100$ now,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,3,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,4,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,5,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,6,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,7,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,8,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,9,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,month,10,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,1,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,2,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,3,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,4,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,5,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,6,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,7,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,8,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,9,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,year,10,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,1,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,2,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,3,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,4,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,5,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,6,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,7,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,8,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,9,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,2 years,10,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,1,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,2,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,3,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,4,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,5,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,6,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,7,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,8,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,9,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,3 years,10,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,1,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,2,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,3,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,4,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,5,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,6,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,7,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,8,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,9,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,5 years,10,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,1,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,2,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,3,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,4,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,5,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,6,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,7,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,8,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,9,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,110,10 years,10,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,1,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,2,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,3,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,4,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,5,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,6,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,7,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,8,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,9,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,tomorrow,10,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,1,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,2,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,3,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,4,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,5,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,6,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now,100$ now,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,7,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,8,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,9,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now,100$ now,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,week,10,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,1,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,"It depends on interest rates and opportunity cost. If the return on $100 in a month is more than 50%, take the $100. Otherwise, wait for $150.","It depends on interest rates and opportunity cost. If the return on $100 in a month is more than 50%, take the $100. Otherwise, wait for $150.",False,y_later,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,2,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,3,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,It depends on my current financial needs.,It depends on my current financial needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,4,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,5,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,Depends on interest rates and needs.,Depends on interest rates and needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,6,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,It depends on interest rates and financial needs.,It depends on interest rates and financial needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,7,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,100$ now,100$ now,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,8,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,9,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,It depends on interest rates and personal financial needs.,It depends on interest rates and personal financial needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,month,10,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,It depends on interest rates and financial needs.,It depends on interest rates and financial needs.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,1,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,2,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,3,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,4,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,5,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,6,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,7,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,8,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,9,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,year,10,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,1,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,2,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,It depends on the interest rate.,It depends on the interest rate.,False,it depends,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,3,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,4,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,5,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,6,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,7,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,8,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,9,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,2 years,10,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,1,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,2,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,3,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,4,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,5,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,6,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
100,150,3 years,7,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,100$ now.,100$ now.,False,x_now,stochastic_temp0_7_n10,True,0.7,default,False,direct_time_utility_question
