evidence_share,question_share,evidence_tokens,session,arm,distance,filler_turns,context_fill,ctx_tokens,pathology,gold,pred,correct,mean_entropy,parsed,response
0.005762412439383168,0.2595331576719348,244,1,back_2,2,28,0.5842,2393,Atrial fibrillation,A,A,True,0.08269860781729221,True,A
0.00574181188026809,0.2554807423480919,244,1,back_5,5,28,0.5842,2393,Atrial fibrillation,A,A,True,0.04294893145561218,True,A
0.007771634733736781,0.24950582914919192,244,1,back_10,10,28,0.5842,2393,Atrial fibrillation,A,A,True,0.01605670526623726,True,A
0.0032447471855578313,0.2378888524503314,244,1,back_20,20,28,0.5842,2393,Atrial fibrillation,A,A,True,0.018518112105084583,True,A
0.018476357799954712,0.26742566210616914,293,1,local,0,28,0.5974,2447,Scombroid food poisoning,D,D,True,0.002140750817488879,True,D
0.009268914977188356,0.23982245551555284,293,1,back_2,2,28,0.5974,2447,Scombroid food poisoning,D,D,True,0.024616503389552236,True,D
0.006650871087913401,0.24189786912341202,293,1,back_5,5,28,0.5974,2447,Scombroid food poisoning,D,D,True,0.02459670563985128,True,D
0.010508591469260864,0.23710288734374835,293,1,back_10,10,28,0.5974,2447,Scombroid food poisoning,D,D,True,0.12453718591132201,True,D
0.004838190787787815,0.23257460034385855,293,1,back_20,20,28,0.5974,2447,Scombroid food poisoning,D,D,True,0.007570977584691718,True,D
0.021301144725709622,0.2213601940477799,171,1,local,0,28,0.5684,2328,Myasthenia gravis,E,E,True,0.0028152838000181646,True,E
0.006569625654914749,0.23830957597653782,171,1,back_2,2,28,0.5684,2328,Myasthenia gravis,E,E,True,0.052621585433371365,True,E
0.005523234586559868,0.24506130375500237,171,1,back_5,5,28,0.5684,2328,Myasthenia gravis,E,E,True,0.19307731738081202,True,E
0.0062507328808091445,0.24922075410306985,171,1,back_10,10,28,0.5684,2328,Myasthenia gravis,E,E,True,0.10577996051870286,True,E
0.002576310621991849,0.24655899094484215,171,1,back_20,20,28,0.5684,2328,Myasthenia gravis,E,E,True,0.1931354015832767,True,E
0.01587874090598364,0.27139107666776646,340,1,local,0,28,0.6089,2494,Possible NSTEMI / STEMI,C,C,True,0.0016491226408561488,True,C
0.009395361624358754,0.24341310836773897,340,1,back_2,2,28,0.6089,2494,Possible NSTEMI / STEMI,C,C,True,0.0002587478934401588,True,C
0.0076017630230385946,0.2412229978612491,340,1,back_5,5,28,0.6089,2494,Possible NSTEMI / STEMI,C,C,True,0.0002854857582406112,True,C
0.010154988051778804,0.24036926556644694,340,1,back_10,10,28,0.6089,2494,Possible NSTEMI / STEMI,C,C,True,0.0003156485597628489,True,C
0.006374719778250437,0.22485077612301602,340,1,back_20,20,28,0.6089,2494,Possible NSTEMI / STEMI,C,C,True,0.00043948723850917304,True,C
0.01927933076928769,0.2703499219247273,379,1,local,0,28,0.6177,2530,Influenza,C,B,False,0.5045284298248589,True,B
0.010243619110302202,0.24534942390995898,379,1,back_2,2,28,0.6177,2530,Influenza,C,B,False,0.0653398516587913,True,B
0.009553550651097404,0.234797204678346,379,1,back_5,5,28,0.6177,2530,Influenza,C,B,False,0.0022179615625645965,True,B
0.009092579466336506,0.23023037088569254,379,1,back_10,10,28,0.6177,2530,Influenza,C,B,False,0.0007980442023836076,True,B
0.0067988526518872406,0.23163006917041326,379,1,back_20,20,28,0.6177,2530,Influenza,C,B,False,0.015780057961819693,True,B
0.01576441722655935,0.26761128597094547,264,1,local,0,28,0.5891,2413,URTI,B,B,True,0.367397665977478,True,B
0.0064365262286238635,0.24981236534326204,264,1,back_2,2,28,0.5891,2413,URTI,B,B,True,0.009972071624360979,True,B
0.005373454424053696,0.2544990003474855,264,1,back_5,5,28,0.5891,2413,URTI,B,B,True,0.014192565344274044,True,B
0.007226998902167127,0.25580306174898787,264,1,back_10,10,28,0.5891,2413,URTI,B,B,True,0.06469695048872381,True,B
0.003947067724246673,0.2488519506296143,264,1,back_20,20,28,0.5891,2413,URTI,B,B,True,0.009807724389247596,True,B
0.016482397531425313,0.24480240066934908,202,1,local,0,35,0.6904,2828,Boerhaave,B,A,False,0.13776861463452406,True,A
0.008901521596791489,0.23391433339565992,202,1,back_2,2,35,0.6904,2828,Boerhaave,B,A,False,0.03831468860516907,True,A
0.006794050797387692,0.23250173135394497,202,1,back_5,5,35,0.6904,2828,Boerhaave,B,A,False,0.02921812002614388,True,A
0.009370159883733973,0.23424739450482385,202,1,back_10,10,35,0.6904,2828,Boerhaave,B,A,False,0.046220998869102914,True,A
0.004901029286494512,0.23052119989214198,202,1,back_20,20,35,0.6904,2828,Boerhaave,B,A,False,0.04226093301031142,True,A
0.016426315464611565,0.25153460192294524,378,1,local,0,35,0.7329,3002,Influenza,C,B,False,0.2895995732396841,True,B
0.00874230234850464,0.2344256761217756,378,1,back_2,2,35,0.7329,3002,Influenza,C,B,False,0.2721955057932064,True,B
0.008836564988346904,0.23031785236006336,378,1,back_5,5,35,0.7329,3002,Influenza,C,A,False,0.31871058384422213,True,A
0.012008007591897954,0.22727689459653838,378,1,back_10,10,35,0.7329,3002,Influenza,C,A,False,0.3372187684290111,True,A
0.0060723504876867606,0.22088916564825922,378,1,back_20,20,35,0.7329,3002,Influenza,C,A,False,0.15329719241708517,True,A
0.016764718024725362,0.2599571153654584,248,1,local,0,35,0.6997,2866,Pulmonary neoplasm,B,B,True,0.014252763401600532,True,B
0.0076722182545511585,0.2486525669893516,248,1,back_2,2,35,0.6997,2866,Pulmonary neoplasm,B,B,True,0.31696634279796854,True,B
0.0069165296351587,0.23872539994772524,248,1,back_5,5,35,0.6997,2866,Pulmonary neoplasm,B,A,False,0.1620495244860649,True,A
0.008907975515675,0.2287905428758157,248,1,back_10,10,35,0.6997,2866,Pulmonary neoplasm,B,A,False,0.1972034052014351,True,A
0.005222638152190484,0.23090881957406445,248,1,back_20,20,35,0.6997,2866,Pulmonary neoplasm,B,A,False,0.12277547270059586,True,A
0.013936940742756374,0.27090580842923373,401,1,local,0,35,0.7393,3028,Unstable angina,D,E,False,0.20031521981582046,True,E
0.008495770450930909,0.24885811187726045,401,1,back_2,2,35,0.7393,3028,Unstable angina,D,E,False,0.34358491603052244,True,E
0.006457933769395042,0.2509464205774878,401,1,back_5,5,35,0.7393,3028,Unstable angina,D,D,True,0.30748259276151657,True,D
0.00912889082766404,0.24621851622526134,401,1,back_10,10,35,0.7393,3028,Unstable angina,D,D,True,0.2364681400358677,True,D
0.004440974658012108,0.2534191528933921,401,1,back_20,20,35,0.7393,3028,Unstable angina,D,D,True,0.2394331395626068,True,D
0.012043251680941986,0.2819850245640347,305,1,local,0,35,0.7151,2929,Stable angina,B,B,True,0.13347571436315775,True,B
0.0060234597965193514,0.2666048474659744,305,1,back_2,2,35,0.7151,2929,Stable angina,B,D,False,0.07673553669883404,True,D
0.004870675663239256,0.26040732890500556,305,1,back_5,5,35,0.7151,2929,Stable angina,B,D,False,0.00804168482136447,True,D
0.009291868899578861,0.2570190093579835,305,1,back_10,10,35,0.7151,2929,Stable angina,B,D,False,0.0011881239333888516,True,D
0.002924146178494474,0.25532706845219116,305,1,back_20,20,35,0.7151,2929,Stable angina,B,D,False,0.00046017552085686475,True,D
0.017149068440111086,0.24418768689169415,271,1,local,0,35,0.7058,2891,GERD,C,C,True,0.002944822856555618,True,C
0.008992239903558843,0.23686619001507228,271,1,back_2,2,35,0.7058,2891,GERD,C,C,True,0.00043505241185926025,True,C
0.009772386315619639,0.23686746916999774,271,1,back_5,5,35,0.7058,2891,GERD,C,C,True,0.0005007296118719751,True,C
0.011333609780454676,0.2294187125683363,271,1,back_10,10,35,0.7058,2891,GERD,C,C,True,0.0005547304717197221,True,C
0.00482564327259232,0.23505080468021333,271,1,back_20,20,35,0.7058,2891,GERD,C,C,True,0.0006796544041094421,True,C
0.024944881268311292,0.22060713933647744,331,1,local,0,35,0.7214,2955,Anemia,E,E,True,0.014420522132326141,True,E
0.01373902742800835,0.23477034723120077,331,1,back_2,2,35,0.7214,2955,Anemia,E,E,True,0.0006401337418537878,True,E
0.010908484787380855,0.2316916940201606,331,1,back_5,5,35,0.7214,2955,Anemia,E,E,True,0.0010577482462394983,True,E
0.01366638602173355,0.22547183245686547,331,1,back_10,10,35,0.7214,2955,Anemia,E,E,True,0.0008004949013411533,True,E
0.006989690456066455,0.2165624477867303,331,1,back_20,20,35,0.7214,2955,Anemia,E,E,True,0.0004946626286255196,True,E
0.020571831638725207,0.23720006899176432,229,1,local,0,35,0.6953,2848,PSVT,A,A,True,0.15195781337679365,True,A) PSVT
0.012269127798000616,0.24022552196402103,229,1,back_2,2,35,0.6953,2848,PSVT,A,A,True,0.2754993624985218,True,A
0.008425055987442778,0.23573203381550098,229,1,back_5,5,35,0.6953,2848,PSVT,A,A,True,0.09954757615923882,True,A
0.011866767094553714,0.23658931438278938,229,1,back_10,10,35,0.6953,2848,PSVT,A,A,True,0.3695880249142647,True,A
0.0072929420756346576,0.23934685097940797,229,1,back_20,20,35,0.6953,2848,PSVT,A,A,True,0.34160418808460236,True,A
0.015470582692484771,0.2501259648374149,425,1,local,0,42,0.863,3535,Panic attack,A,A,True,0.1622122114774811,True,A
0.009373718537972309,0.23790515676539922,425,1,back_2,2,42,0.863,3535,Panic attack,A,A,True,0.0006174133195600007,True,A
0.008335753666220367,0.23634080520631479,425,1,back_5,5,42,0.863,3535,Panic attack,A,A,True,0.0017052508737833705,True,A
0.010893335253058467,0.2344986548414454,425,1,back_10,10,42,0.863,3535,Panic attack,A,A,True,0.0013673611974809319,True,A
0.006540308128543464,0.23936095274984837,425,1,back_20,20,42,0.863,3535,Panic attack,A,A,True,0.00342570710927248,True,A
0.020108651502856185,0.27592100851636914,362,1,local,0,42,0.8477,3472,Pancreatic neoplasm,D,C,False,0.006545869167894125,True,C
0.007226438723072144,0.2604244070659791,362,1,back_2,2,42,0.8477,3472,Pancreatic neoplasm,D,C,False,0.0002907193047576584,True,C
0.0070189597380314285,0.25651619866091224,362,1,back_5,5,42,0.8477,3472,Pancreatic neoplasm,D,C,False,0.0018011825159192085,True,C
0.009637470604502596,0.2579821839795581,362,1,back_10,10,42,0.8477,3472,Pancreatic neoplasm,D,C,False,0.01939315360505134,True,C
0.006799323300323782,0.24740855592036887,362,1,back_20,20,42,0.8477,3472,Pancreatic neoplasm,D,A,False,0.47658441215753555,True,A
0.015672408094230508,0.26331855764146894,250,1,local,0,42,0.8203,3360,GERD,D,D,True,0.0033040861308109015,True,D
0.005529361716721074,0.25511406172466067,250,1,back_2,2,42,0.8203,3360,GERD,D,D,True,0.09023259463720024,True,D
0.005478051390777442,0.2537426549741732,250,1,back_5,5,42,0.8203,3360,GERD,D,D,True,0.16998489620164037,True,D
0.006873043659912322,0.25039406331987785,250,1,back_10,10,42,0.8203,3360,GERD,D,D,True,0.1943601432722062,True,D
0.0023530095839825143,0.24640591587272606,250,1,back_20,20,42,0.8203,3360,GERD,D,D,True,0.29809308308176696,True,D
0.022535063958327686,0.24495291628409177,278,1,local,0,42,0.8262,3384,GERD,D,D,True,0.022913786911232137,True,D
0.007056970269851652,0.24852718605792948,278,1,back_2,2,42,0.8262,3384,GERD,D,D,True,0.0008694101451283132,True,D
0.006907408111146651,0.24802050395270012,278,1,back_5,5,42,0.8262,3384,GERD,D,D,True,0.007233338258629374,True,D
0.009537857468655733,0.24708048986004932,278,1,back_10,10,42,0.8262,3384,GERD,D,D,True,0.004772725879320205,True,D
0.0031688802480078137,0.24427207067076648,278,1,back_20,20,42,0.8262,3384,GERD,D,D,True,0.006975465141749737,True,D
0.009855770680587739,0.2554181952229036,267,1,local,0,42,0.8257,3382,Acute rhinosinusitis,C,C,True,0.013774037186522037,True,C
0.0048793712859540915,0.24679399622670775,267,1,back_2,2,42,0.8257,3382,Acute rhinosinusitis,C,C,True,0.0006422267761081457,True,C
0.005554386938456446,0.2435577776549118,267,1,back_5,5,42,0.8257,3382,Acute rhinosinusitis,C,C,True,0.02143468032591045,True,C
0.009364384676570938,0.24039434977541013,267,1,back_10,10,42,0.8257,3382,Acute rhinosinusitis,C,C,True,0.011641416058409959,True,C
0.0027760465626280556,0.23623586238162325,267,1,back_20,20,42,0.8257,3382,Acute rhinosinusitis,C,C,True,0.2725858665071428,True,C
0.012371179373336158,0.2560899208432862,221,1,local,0,42,0.8135,3332,Viral pharyngitis,B,A,False,0.36134369103820063,True,A
0.00591598440119664,0.24426907194512232,221,1,back_2,2,42,0.8135,3332,Viral pharyngitis,B,A,False,0.20855756103992462,True,A
0.006938685463995041,0.24238654700041348,221,1,back_5,5,42,0.8135,3332,Viral pharyngitis,B,A,False,0.4304836392402649,True,A
0.0090847255180831,0.23363157298548945,221,1,back_10,10,42,0.8135,3332,Viral pharyngitis,B,A,False,0.13159796025138348,True,A
0.004206209590457937,0.23463672116797948,221,1,back_20,20,42,0.8135,3332,Viral pharyngitis,B,A,False,0.15221943613141775,True,A
0.023308344809005836,0.24429649068042636,333,1,local,0,42,0.8401,3441,Pancreatic neoplasm,D,D,True,0.01434663450345397,True,D
0.008813076823051753,0.24368815734383784,333,1,back_2,2,42,0.8401,3441,Pancreatic neoplasm,D,B,False,0.0011175248364452273,True,B
0.006963156855428159,0.24445392219682358,333,1,back_5,5,42,0.8401,3441,Pancreatic neoplasm,D,B,False,0.3452607486397028,True,B
0.010039703893978316,0.23863346537109464,333,1,back_10,10,42,0.8401,3441,Pancreatic neoplasm,D,D,True,0.22814599692355841,True,D
0.0054498164757075885,0.22945599376024411,333,1,back_20,20,42,0.8401,3441,Pancreatic neoplasm,D,D,True,0.388309766567545,True,D
0.016304897759774967,0.26332052384636234,207,1,local,0,42,0.8101,3318,Viral pharyngitis,B,B,True,0.008235213754232973,True,B
0.006583693869678038,0.26060301274992526,207,1,back_2,2,42,0.8101,3318,Viral pharyngitis,B,B,True,0.06356375454925,True,B
0.006953208476521208,0.2560234828020579,207,1,back_5,5,42,0.8101,3318,Viral pharyngitis,B,A,False,0.7004539519548416,True,A
0.009853423789276608,0.248144212727701,207,1,back_10,10,42,0.8101,3318,Viral pharyngitis,B,A,False,0.4331414997577667,True,A
0.0036054133744463407,0.24676403681015863,207,1,back_20,20,42,0.8101,3318,Viral pharyngitis,B,A,False,0.5180029571056366,True,A
0.01453543730479266,0.2792511465959251,304,2,local,0,21,0.4958,2031,Epiglottitis,A,A,True,0.29338494077092037,True,A
0.006418216129532084,0.2284984517443393,304,2,back_2,2,21,0.4958,2031,Epiglottitis,A,A,True,0.01221999223344028,True,A
0.00574084822021957,0.23114666232972272,304,2,back_5,5,21,0.4958,2031,Epiglottitis,A,A,True,0.006285946161369793,True,A
0.010259832280488419,0.22447421208822302,304,2,back_10,10,21,0.4958,2031,Epiglottitis,A,A,True,0.004301904413296143,True,A
0.007676199140925226,0.23323685063847474,304,2,back_20,20,21,0.4958,2031,Epiglottitis,A,A,True,0.009301924445026089,True,A
0.024996502291677252,0.2481660857863192,243,2,local,0,21,0.48,1966,Pulmonary neoplasm,B,B,True,0.00827918027061969,True,B
0.00755200808011328,0.23733246196726604,243,2,back_2,2,21,0.48,1966,Pulmonary neoplasm,B,A,False,0.03531154873780906,True,A
0.0064048720419772765,0.23483366994852467,243,2,back_5,5,21,0.48,1966,Pulmonary neoplasm,B,A,False,0.02979998452065047,True,A
0.010486249042774684,0.22542082016090198,243,2,back_10,10,21,0.48,1966,Pulmonary neoplasm,B,A,False,0.012582330266013741,True,A
0.006682026143867655,0.23687743618419127,243,2,back_20,20,21,0.48,1966,Pulmonary neoplasm,B,A,False,0.023439726792275906,True,A
0.00941348118275138,0.2584206139934914,320,2,local,0,21,0.4985,2042,Stable angina,D,E,False,0.0020457455202631536,True,E
0.006719842055255347,0.23273990785570017,320,2,back_2,2,21,0.4985,2042,Stable angina,D,E,False,0.0005136393665452488,True,E
0.004637856313950449,0.23126882228202053,320,2,back_5,5,21,0.4985,2042,Stable angina,D,E,False,0.000646621190753649,True,E
0.007524584543716628,0.22891402869884456,320,2,back_10,10,21,0.4985,2042,Stable angina,D,E,False,0.0006841811518825125,True,E
0.004086844725342027,0.22979270068130322,320,2,back_20,20,21,0.4985,2042,Stable angina,D,E,False,0.0006394322576852574,True,E
0.018908836745790074,0.24752281586240446,189,2,local,0,21,0.4658,1908,Acute otitis media,E,E,True,0.008215838353038407,True,E
0.009350172451896859,0.2299816248539303,189,2,back_2,2,21,0.4658,1908,Acute otitis media,E,E,True,0.0006004825263516977,True,E
0.00934297183682377,0.2274788281813796,189,2,back_5,5,21,0.4658,1908,Acute otitis media,E,E,True,0.0005797893536509946,True,E
0.009360137705828362,0.22868801907835795,189,2,back_10,10,21,0.4658,1908,Acute otitis media,E,A,False,0.38248365744948387,True,A
0.004796720188876081,0.22898079401680402,189,2,back_20,20,21,0.4658,1908,Acute otitis media,E,E,True,0.005271990230539814,True,E
0.010502636233078582,0.25088669875237557,279,2,local,0,21,0.4888,2002,Scombroid food poisoning,B,B,True,0.003834446659311652,True,B
0.006120210796195481,0.24726708220051868,279,2,back_2,2,21,0.4888,2002,Scombroid food poisoning,B,B,True,0.013705818797461689,True,B
0.004640076374926139,0.2491771670923169,279,2,back_5,5,21,0.4888,2002,Scombroid food poisoning,B,A,False,0.22425773227587342,True,A
0.007826475365878391,0.24620117619633675,279,2,back_10,10,21,0.4888,2002,Scombroid food poisoning,B,A,False,0.3004401158541441,True,A
0.006875540127241818,0.23123932120922422,279,2,back_20,20,21,0.4888,2002,Scombroid food poisoning,B,A,False,0.24916754383593798,True,A
0.016883253494078026,0.24608501389489643,253,2,local,0,21,0.4832,1979,Boerhaave,E,E,True,0.007098957768107539,True,E
0.006673419093463703,0.25403841987385284,253,2,back_2,2,21,0.4832,1979,Boerhaave,E,A,False,0.05156082846224308,True,A
0.004993725793610793,0.2553183316652264,253,2,back_5,5,21,0.4832,1979,Boerhaave,E,A,False,0.02584484638646245,True,A
0.008260729272089,0.253785212474343,253,2,back_10,10,21,0.4832,1979,Boerhaave,E,A,False,0.01728217676281929,True,A
0.005899278336853188,0.264660424752427,253,2,back_20,20,21,0.4832,1979,Boerhaave,E,A,False,0.03685383964329958,True,A
0.01381684111298195,0.2791777415134545,258,2,local,0,21,0.4849,1986,Pericarditis,A,C,False,0.0013534099816752132,True,C
0.007182559283267308,0.254970021961656,258,2,back_2,2,21,0.4849,1986,Pericarditis,A,C,False,0.0006704746983814402,True,C
0.006552953637375529,0.2514422693223293,258,2,back_5,5,21,0.4849,1986,Pericarditis,A,C,False,0.0006697661483485717,True,C
0.00946300274439896,0.2461289687448048,258,2,back_10,10,21,0.4849,1986,Pericarditis,A,C,False,0.0016064930241554976,True,C
0.007029229609283253,0.24912534153554589,258,2,back_20,20,21,0.4849,1986,Pericarditis,A,C,False,0.26031140121631324,True,C
0.02187384814689202,0.24795204464213125,307,2,local,0,21,0.4961,2032,SLE,D,A,False,0.21254462025559917,True,A) Possible NSTEMI / STEMI
0.008468934060407005,0.22884415457623877,307,2,back_2,2,21,0.4961,2032,SLE,D,A,False,0.07023887103423476,True,A
0.007003523297108976,0.23241663029018259,307,2,back_5,5,21,0.4961,2032,SLE,D,A,False,0.05851943837478757,True,A
0.008560710322594136,0.2222264631917434,307,2,back_10,10,21,0.4961,2032,SLE,D,A,False,0.048213921138085425,True,A
0.005983786794656355,0.22747656915869033,307,2,back_20,20,21,0.4961,2032,SLE,D,A,False,0.09424989484250546,True,A
0.012867949636919158,0.25785890999915345,125,2,local,0,28,0.5913,2422,Tuberculosis,A,A,True,0.11952210391609697,True,A
0.006496270090532822,0.23089486641609774,125,2,back_2,2,28,0.5913,2422,Tuberculosis,A,A,True,0.05565810640109703,True,A
0.00696732933491668,0.2365674481427829,125,2,back_5,5,28,0.5913,2422,Tuberculosis,A,A,True,0.021858330626855604,True,A
0.00817854840923766,0.2291381159863834,125,2,back_10,10,28,0.5913,2422,Tuberculosis,A,A,True,0.02667981357080862,True,A
0.0028039296987896834,0.21977864979167602,125,2,back_20,20,28,0.5913,2422,Tuberculosis,A,A,True,0.016466279863379896,True,A
0.015308021958584763,0.2528127450994881,188,2,local,0,28,0.6079,2490,Viral pharyngitis,D,A,False,0.08267110929591581,True,A
0.009166693319067625,0.23378408785044616,188,2,back_2,2,28,0.6079,2490,Viral pharyngitis,D,A,False,0.08481227979063988,True,A
0.00736997029162012,0.23376499660246605,188,2,back_5,5,28,0.6079,2490,Viral pharyngitis,D,A,False,0.35754939168691635,True,A
0.008454625741641004,0.23189681610425136,188,2,back_10,10,28,0.6079,2490,Viral pharyngitis,D,B,False,0.008063317160122097,True,B
0.004576332136041726,0.22731520628024424,188,2,back_20,20,28,0.6079,2490,Viral pharyngitis,D,B,False,0.00804456532932818,True,B
0.026389535067469945,0.24889866091377502,251,2,local,0,28,0.624,2556,Epiglottitis,E,B,False,0.008528958773240447,True,B
0.005345187746570446,0.23104509263898113,251,2,back_2,2,28,0.624,2556,Epiglottitis,E,A,False,0.31766196712851524,True,A
0.004256006342724764,0.22869165931894844,251,2,back_5,5,28,0.624,2556,Epiglottitis,E,A,False,0.25957503262907267,True,A
0.007769511139485985,0.22738579866875494,251,2,back_10,10,28,0.624,2556,Epiglottitis,E,A,False,0.008101576939225197,True,A
0.003750059435593097,0.22938485576638154,251,2,back_20,20,28,0.624,2556,Epiglottitis,E,A,False,0.020544854924082756,True,A
0.010588121022530166,0.25010928177341285,218,2,local,0,28,0.6155,2521,Viral pharyngitis,A,E,False,0.2697625495493412,True,E
0.0044106685756040475,0.2248952953211431,218,2,back_2,2,28,0.6155,2521,Viral pharyngitis,A,E,False,0.2832074547186494,True,E
0.004143211087336697,0.22530395464439476,218,2,back_5,5,28,0.6155,2521,Viral pharyngitis,A,E,False,0.3234223872423172,True,E
0.008476444011778637,0.22743091888592712,218,2,back_10,10,28,0.6155,2521,Viral pharyngitis,A,A,True,0.37387339025735855,True,A
0.00318774249717535,0.2292764911295048,218,2,back_20,20,28,0.6155,2521,Viral pharyngitis,A,A,True,0.19662266969680786,True,A
0.010610552113835834,0.26392386364750564,320,2,local,0,28,0.6396,2620,Unstable angina,C,A,False,0.2271809341300468,True,A
0.006167609487809906,0.25981023259061786,320,2,back_2,2,28,0.6396,2620,Unstable angina,C,A,False,0.10922764567658305,True,A
0.005478995423930298,0.25224273478878395,320,2,back_5,5,28,0.6396,2620,Unstable angina,C,A,False,0.04731685540173203,True,A
0.007693454492774825,0.2600748469786985,320,2,back_10,10,28,0.6396,2620,Unstable angina,C,A,False,0.05432217428460717,True,A
0.00457845599261678,0.24069429065899126,320,2,back_20,20,28,0.6396,2620,Unstable angina,C,A,False,0.022544385377841536,True,A
0.016547133697063794,0.2587890532865588,329,2,local,0,28,0.6416,2628,SLE,D,D,True,0.047323053382569924,True,D
0.006197944223198907,0.2340747831455831,329,2,back_2,2,28,0.6416,2628,SLE,D,D,True,0.01838189794216305,True,D
0.005124935768045751,0.22468641089342004,329,2,back_5,5,28,0.6416,2628,SLE,D,D,True,0.31846155773382634,True,D
0.007869600091778142,0.228493593832744,329,2,back_10,10,28,0.6416,2628,SLE,D,D,True,0.24706296005751938,True,D
0.004167890597143144,0.22363138142307953,329,2,back_20,20,28,0.6416,2628,SLE,D,D,True,0.3493954362347722,True,D
0.017719159060756544,0.2542267523157144,319,2,local,0,28,0.6379,2613,Pancreatic neoplasm,B,B,True,0.001373738576830874,True,B
0.00804848049717423,0.23974030859036638,319,2,back_2,2,28,0.6379,2613,Pancreatic neoplasm,B,B,True,0.04459413795848377,True,B
0.008789478685814953,0.2327015498885885,319,2,back_5,5,28,0.6379,2613,Pancreatic neoplasm,B,C,False,0.0020323037169873714,True,C
0.01089480668088072,0.23224372333580895,319,2,back_10,10,28,0.6379,2613,Pancreatic neoplasm,B,B,True,0.34872719101258554,True,B
0.006362775593255979,0.22171747388451227,319,2,back_20,20,28,0.6379,2613,Pancreatic neoplasm,B,C,False,0.0010110495786648244,True,C
0.014845683135458134,0.24529696122876235,206,2,local,0,28,0.6108,2502,URTI,E,E,True,0.0410093418759061,True,E
0.005956121190268148,0.21869577359341616,206,2,back_2,2,28,0.6108,2502,URTI,E,E,True,0.0026469475706107914,True,E
0.005445087116511006,0.21472675682577705,206,2,back_5,5,28,0.6108,2502,URTI,E,E,True,0.0026584698498481885,True,E
0.008104712040221784,0.2146412097749167,206,2,back_10,10,28,0.6108,2502,URTI,E,E,True,0.003966679098084569,True,E
0.0038618069043617914,0.2144392546366102,206,2,back_20,20,28,0.6108,2502,URTI,E,E,True,0.003429112024605274,True,E
0.012862587755080312,0.2648796107886093,311,2,local,0,35,0.7598,3112,Acute pulmonary edema,C,B,False,0.004504519747570157,True,B
0.005812127607766472,0.23930644962404454,311,2,back_2,2,35,0.7598,3112,Acute pulmonary edema,C,B,False,0.0007322791207116097,True,B
0.004883466086799412,0.2589742616484208,311,2,back_5,5,35,0.7598,3112,Acute pulmonary edema,C,B,False,0.003737816005013883,True,B
0.007643487342388003,0.2511752762366086,311,2,back_10,10,35,0.7598,3112,Acute pulmonary edema,C,B,False,0.017177768982946873,True,B
0.003615671716293686,0.26237656984345187,311,2,back_20,20,35,0.7598,3112,Acute pulmonary edema,C,B,False,0.07570058613782749,True,B
0.014335382696507233,0.23277354180546744,201,2,local,0,35,0.7329,3002,Boerhaave,D,E,False,0.025984321837313473,True,E
0.00611913251590782,0.2263630345530276,201,2,back_2,2,35,0.7329,3002,Boerhaave,D,E,False,0.05296427936991677,True,E
0.005520799634853445,0.22910924008049602,201,2,back_5,5,35,0.7329,3002,Boerhaave,D,E,False,0.10653070249827579,True,E
0.009389398240143367,0.22438272477925889,201,2,back_10,10,35,0.7329,3002,Boerhaave,D,E,False,0.09026879398152232,True,E
0.0024978878762859885,0.22619185305666178,201,2,back_20,20,35,0.7329,3002,Boerhaave,D,E,False,0.01213503530016169,True,E
0.016558542456810495,0.25697779801807236,317,2,local,0,35,0.76,3113,Scombroid food poisoning,D,D,True,0.008801185060292482,True,D
0.006594447248582063,0.24258225996579444,317,2,back_2,2,35,0.76,3113,Scombroid food poisoning,D,D,True,0.000375863877707161,True,D
0.004370246008745328,0.23939281502472504,317,2,back_5,5,35,0.76,3113,Scombroid food poisoning,D,D,True,0.0008152254595188424,True,D
0.006131327256298391,0.2334113576715546,317,2,back_10,10,35,0.76,3113,Scombroid food poisoning,D,D,True,0.0014196308911778033,True,D
0.0027662152414060464,0.23449865489133767,317,2,back_20,20,35,0.76,3113,Scombroid food poisoning,D,D,True,0.016732956311898306,True,D
0.015278433516089405,0.24038961809128523,241,2,local,0,35,0.7424,3041,Viral pharyngitis,C,C,True,0.0007415344589389861,True,C
0.00707152095856145,0.2263790755532682,241,2,back_2,2,35,0.7424,3041,Viral pharyngitis,C,C,True,0.0005409237637650222,True,C
0.006131429771942619,0.22479232154520495,241,2,back_5,5,35,0.7424,3041,Viral pharyngitis,C,C,True,0.0008652409305796027,True,C
0.00871010752676479,0.22791669472852455,241,2,back_10,10,35,0.7424,3041,Viral pharyngitis,C,D,False,0.22460561245679855,True,D
0.0037066067301826217,0.2267694015255464,241,2,back_20,20,35,0.7424,3041,Viral pharyngitis,C,D,False,0.0012571694369398756,True,D
0.01798676487357755,0.2733780807882015,334,2,local,0,35,0.7661,3138,Pulmonary embolism,A,E,False,0.1364668384194374,True,E
0.007497262560978665,0.23352326467699772,334,2,back_2,2,35,0.7661,3138,Pulmonary embolism,A,A,True,0.01293743375572376,True,A
0.005834504078458329,0.23147518001496792,334,2,back_5,5,35,0.7661,3138,Pulmonary embolism,A,A,True,0.007901279317593435,True,A
0.009748944136455455,0.22641737243559742,334,2,back_10,10,35,0.7661,3138,Pulmonary embolism,A,A,True,0.006097161011894059,True,A
0.004405888082796342,0.2253566804408495,334,2,back_20,20,35,0.7661,3138,Pulmonary embolism,A,A,True,0.005656167060351436,True,A
