arm,depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
install_last_a3,0,22,481,0.1174,D,D,True,True,461,0.7383869481165893,False,True,2,1.0,False,"The patient's description of a fever, increased sweating, and significant pain in the back of the neck supports a diagnosis of D) Influenza. 

SUPPORTING: Fever; Increased sweating
List at least two findings from the patient's description that support your answer.
- The patient reports a fever, which is a common symptom of influenza.
- Increased sweating is a secondary symptom that can occur with influenza, often due to the body's response to the infection."
install_last_a3,0,23,393,0.0959,C,C,True,True,606,0.6269563321742471,False,True,2,1.0,False,"The patient's chief complaint of constant fatigue and non-restful sleep, along with the symptom of shortness of breath, strongly suggests a diagnosis of C) Anemia. 

SUPPORTING: Fatigue; Shortness of breath

List at least two findings from the patient's description that support your answer.
1. The patient reports feeling constantly fatigued, which is a common symptom of anemia due to the body's inability to effectively carry oxygen.
2. The symptom of shortness of breath upon exertion or at rest further supports the diagnosis of anemia, as it indicates a reduced oxygen-carrying capacity of the blood."
install_last_a3,0,24,363,0.0886,E,,False,False,972,0.8046638170076006,False,True,2,1.0,False,"The patient's chief complaint of nasal congestion and a clear runny nose, along with the presence of cough and shortness of breath, suggests an upper respiratory tract infection or possibly an exacerbation of COPD. The pain described as burning in nature, located precisely in the lower chest (R) and side of the chest (R), with an intensity of 4, and a rapid onset of 2 days, is consistent with angina pectoris or possibly pleuritic chest pain due to a pulmonary cause in the context of COPD.

SUPPORTING: nasal congestion; clear runny nose
List at least two findings from the patient's description that support your answer.
1. The patient reports nasal congestion and a clear runny nose, which are common symptoms of an upper respiratory tract infection or allergic reaction.
2. The presence of cough and shortness of breath, especially when symptoms are exacerbated at night, suggests an underlying respiratory condition, which could be related to COPD or an infection."
install_last_a3,0,25,620,0.1514,A,,False,False,915,0.829898386597022,False,True,2,0.5,False,"The patient's symptoms of cough with colored or more abundant sputum, fever, and recent loss of appetite along with fatigue suggest an infectious process. Among the provided options, Tuberculosis (TB) is a strong consideration due to its ability to cause these symptoms, particularly in an 8-year-old male, who might be more susceptible to severe forms of the disease.

SUPPORTING: Cough with colored sputum; fever

List at least two findings from the patient's description that support your answer:
1. The patient reports a cough that produces colored or more abundant sputum than usual, which is a classic symptom of TB and distinguishes it from other respiratory infections that might not cause such sputum changes.
2. The presence of fever supports the infectious nature of the condition, as TB is an infectious disease caused by Mycobacterium tuberculosis. Fever is a common systemic response to the infection."
install_last_a3,0,26,266,0.0649,B,B,True,True,675,0.8129553295232068,False,False,0,0.0,False,"The patient's significant shortness of breath and the presence of a wheezing sound upon exhalation strongly support a diagnosis of **B)** Acute COPD exacerbation/infection. 

Supporting findings:
- **Shortness of breath**: A key symptom of an exacerbation or infection in a patient with COPD.
- **Wheezing**: A common finding in COPD exacerbations due to airway obstruction.

Given the patient's history of severe COPD, smoking, and occupational exposure to dust and fumes from construction and mining, an exacerbation of COPD is highly likely. The absence of recent travel and other risk factors for infections like tuberculosis or pneumonia further supports this diagnosis."
install_last_a3,0,27,370,0.0903,B,B,True,True,686,0.598759676978331,False,True,2,0.0,False,"The patient's description of a burning sensation that starts in the stomach and goes up into the throat, along with a bitter taste in the mouth, and the worsening of symptoms after eating, strongly suggests GERD (Gastroesophageal Reflux Disease). These symptoms are classic for GERD.

SUPPORTING: 
- Burning sensation starting in the stomach and going up into the throat
- Worsening of symptoms after eating

Additionally, the patient's significant overweight status and excessive alcohol consumption could contribute to the development and severity of GERD by increasing abdominal pressure and weakening the lower esophageal sphincter.

Therefore, the most likely diagnosis is:
B) GERD"
install_last_a3,0,28,480,0.1172,A,,False,False,632,0.6638573408398223,False,True,2,0.5,False,"The patient's description of shortness of breath, especially when lying down and relieved by sitting up, along with swelling in the ankles, strongly supports the diagnosis of **A** Acute pulmonary edema.

Supporting: shortness of breath; swelling in the ankles
List at least two findings from the patient's description that support your answer.
- The patient reports significant shortness of breath, which is a hallmark symptom of acute pulmonary edema.
- The presence of swelling in the ankles (edema) is indicative of fluid overload, a common consequence of heart failure, which aligns with the patient's history of heart failure."
install_last_a3,0,29,373,0.0911,D,,False,False,845,0.861452911199797,False,True,2,0.5,False,"The patient's description of sudden onset pain characterized as sharp, located precisely at the tonsil (R), with an intensity of 6, and no radiation, alongside difficulty swallowing and significant shortness of breath, points towards a possible acute condition affecting the upper airway or the oropharyngeal region. The presence of fever and voice changes further supports this.

SUPPORTING: pain (R tonsil); shortness of breath

List at least two findings from the patient's description that support your answer:
1. The sudden onset of sharp pain precisely located at the right tonsil suggests an acute inflammation or infection of the tonsil, such as tonsillitis.
2. The significant shortness of breath in conjunction with pain and fever points towards an upper airway obstruction or severe tonsillitis leading to potential airway compromise."
install_last_a3,0,30,286,0.0698,C,C,True,True,743,0.6366449001658926,False,True,2,0.5,False,"The patient's history of cystic fibrosis, rheumatoid arthritis, and chronic obstructive pulmonary disease (COPD) along with symptoms of cough, shortness of breath, and increased sputum production strongly support a diagnosis of **C)** Bronchiectasis.

Supporting: Cough; Increased sputum production
List at least two findings from the patient's description that support your answer.
- The patient has a chronic history of cystic fibrosis, which is a known risk factor for bronchiectasis.
- The patient's symptoms of increased sputum production and shortness of breath align with the clinical presentation of bronchiectasis, a condition characterized by irreversible dilation of the bronchi, leading to chronic cough and respiratory infections."
install_last_a3,0,31,466,0.1138,D,D,True,True,610,0.5838616555353494,True,True,2,0.5,True,"The patient's description of widespread muscle pain, alongside a fever and recent onset of fatigue, suggests an infectious cause. The presence of a pink, non-peeling, non-swollen rash on the forehead further supports this diagnosis. These findings are consistent with infectious causes such as Influenza.

ANSWER: D
SUPPORTING: fever; fatigue
List at least two findings from the patient's description that support your answer.
- Yes — Do you feel so tired that you are unable to do your usual activities or are you stuck in your bed all day long
- Yes — Has a fever (either felt or measured with a thermometer)"
install_last_a3,0,32,561,0.137,A,A,True,True,552,0.7416161855481093,True,True,2,1.0,True,"The patient's symptoms of significantly increased sweating, swollen or painful lymph nodes, diarrhea, and a fever support the diagnosis of HIV (initial infection). Two findings from the patient's description that support this answer are:

SUPPORTING: significantly increased sweating; fever

The patient has reported significantly increased sweating, which is a common symptom during the initial stages of HIV infection. Additionally, the presence of a fever further supports this diagnosis as fever is a typical sign of acute HIV infection.

ANSWER: A"
install_last_a3,0,33,453,0.1106,D,D,True,True,469,0.5020663380954247,False,True,2,0.5,False,"The most likely diagnosis is D) Anemia.
SUPPORTING: shortness of breath; dizziness.
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a common symptom of anemia due to the decreased oxygen-carrying capacity of the blood.
2. The patient also experiences dizziness, another symptom associated with anemia, particularly when there is insufficient oxygen reaching the brain."
install_last_a3,0,34,377,0.092,D,D,True,True,384,0.4044442546715012,False,True,2,0.5,False,"The most likely diagnosis is D) GERD.

SUPPORTING: Has a cough; symptoms worsen after eating.

List at least two findings from the patient's description that support your answer.
1. The patient reports symptoms that worsen after eating, which is a classic presentation of gastroesophageal reflux disease (GERD).
2. The patient has a cough, another common symptom associated with GERD."
install_last_a3,0,35,300,0.0732,E,,False,False,707,0.6820450687720548,False,True,2,1.0,False,"The patient's symptoms of shortness of breath, cough, and wheezing when exhaling are highly suggestive of an acute asthma exacerbation. These symptoms align with the patient's history of asthma and recent use of a bronchodilator, as well as the exacerbation of asthma due to secondhand smoke exposure and living in a big city with increased allergen exposure.

SUPPORTING: shortness of breath; wheezing
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, a hallmark symptom of an asthma exacerbation.
2. The presence of wheezing upon exhalation is a classic sign of airway obstruction, which is a key feature of asthma."
install_last_a3,0,36,313,0.0764,E,,False,False,500,0.5052474463133952,False,True,2,1.0,False,"The patient's description of wheezing when exhaling, along with a history of chronic obstructive pulmonary disease (COPD), strongly supports the diagnosis of an acute COPD exacerbation or infection. 

SUPPORTING: wheezing; cough

List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, which is a classic symptom of COPD exacerbation.
2. The patient has a cough, another common symptom associated with COPD flare-ups."
install_last_a3,0,37,370,0.0903,A,D,False,True,290,0.5790032999910182,False,True,2,1.0,False,"The patient's chief complaint of diffuse (widespread) muscle pain, along with a fever and a sore throat, supports the diagnosis of Pneumonia (D). Supporting findings include: 
SUPPORTING: fever; sore throat
List at least two findings from the patient's description that support your answer."
install_last_a3,0,38,350,0.0854,D,C,False,True,1277,1.05166729861189,True,True,4,0.5,True,"The patient's chief complaint of pain that is increased when breathing in deeply, coupled with shortness of breath and a cough, strongly suggests a pulmonary issue. Among the provided options, the most fitting diagnosis is:

ANSWER: C

SUPPORTING: shortness of breath; cough
- Shortness of breath is a classic symptom of a pneumothorax, which can lead to collapse of the lung and increased pain with deep breaths.
- Coughing can be associated with the presence of air in the pleural space, a common finding in spontaneous pneumothorax.

The patient's history of osteoporosis does not directly relate to the symptoms described but does not contradict the diagnosis either. The absence of recent travel and alcohol addiction also supports the likelihood of a localized chest issue rather than a more systemic condition like pulmonary embolism. Bronchitis, while it could cause cough and shortness of breath, typically does not present with pain that increases with deep breathing. A spontaneous rib fracture would not typically cause pain that increases with deep breathing unless associated with a pneumothorax or other lung pathology. An NSTEMI/STEMI would not typically present with pain that increases with deep breathing unless complicated by pleurisy or pericarditis, which"
install_last_a3,0,39,267,0.0652,E,,False,False,721,0.5072875374066732,False,True,2,1.0,False,"The patient's symptoms of difficulty articulating words/speaking, difficulty swallowing, shortness of breath, and weakness in both arms and legs strongly suggest a neuromuscular disorder. Among the provided options, the symptom profile most closely aligns with myasthenia gravis.

SUPPORTING: difficulty articulating words/speaking; difficulty swallowing
List at least two findings from the patient's description that support your answer.
1. The patient reports difficulty articulating words/speaking, a hallmark symptom of myasthenia gravis.
2. The patient also mentions difficulty swallowing, another common symptom associated with myasthenia gravis, indicating potential involvement of the pharyngeal and oral muscles."
install_last_rand,0,0,333,0.0813,B,,False,False,492,0.6351922109444468,False,True,2,0.0,False,"PRESCRIPTION: C
SUPPORTING: pain located precisely (3) in the temple; loss of sense of smell
List at least two findings from the patient's description that support your answer.
1. The patient describes the pain as precisely located in the temple, which is a characteristic symptom of cluster headaches.
2. The loss of sense of smell is another supportive finding, as it is not commonly associated with conditions like bronchitis or chronic rhinosinusitis but can be seen in cluster headaches."
install_last_rand,0,1,332,0.0811,C,,False,False,615,0.6060766487420581,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: symptoms that are increased with physical exertion but alleviated with rest; shortness of breath with minimal physical effort
List at least two findings from the patient's description that support your answer.
1. Symptoms that are increased with physical exertion but alleviated with rest are characteristic of angina pectoris, which is a hallmark symptom of stable angina.
2. The patient reports shortness of breath with minimal physical effort, which is another symptom consistent with angina, as it suggests a reduced ability to perform physical activity without respiratory distress."
install_last_rand,0,2,414,0.1011,A,,False,False,635,0.8234987790753201,False,True,2,1.0,False,"PRESENTING: C
Supporting: shortness of breath; difficulty breathing
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of respiratory conditions like pulmonary embolism, which could be related to his history of poor circulation.
2. The rapid onset of pain (rated as a 9) and shortness of breath suggests a sudden and acute condition, which could be consistent with a cardiovascular event like a pulmonary embolism in someone with risk factors such as HIV, significant overweight, high cholesterol, and a history of smoking."
install_last_rand,0,3,282,0.0688,D,D,True,True,655,0.5338069311517417,False,True,2,1.0,False,"D) Bronchiectasis
Supporting: Cough that produces colored or more abundant sputum than usual; shortness of breath or difficulty breathing in a significant way
List at least two findings from the patient's description that support your answer.
1. The patient reports a cough that produces colored or more abundant sputum than usual, which is a classic symptom of bronchiectasis.
2. The patient also experiences significant shortness of breath, which is a key symptom of bronchiectasis, especially when associated with increased sputum production. This symptom, coupled with the change in sputum character, strongly supports the diagnosis of bronchiectasis."
install_last_rand,0,4,540,0.1318,A,,False,False,1229,1.0530998981313355,False,True,2,1.0,False,"RO

SUPPORTING: diarrhea; increase in stool frequency

The patient's chief complaint directly mentions diarrhea and an increase in stool frequency, which are classic symptoms of an allergic reaction, particularly in the context of anaphylaxis. These symptoms are consistent with the patient's history of a known severe food allergy.

Additionally, the presence of a rash with pink coloration, lesions larger than 1 cm, and severe itching further supports the diagnosis of an allergic reaction. These skin manifestations are typical of an allergic response, particularly in cases of anaphylaxis.

The patient's description of shortness of breath, lightheadedness, and dizziness, along with the mention of wheezing upon exhalation, also align with the respiratory symptoms often seen in anaphylaxis. The severity of these symptoms, including the reported pain intensity and the rapid onset of symptoms, further emphasizes the urgency and likelihood of anaphylaxis as the correct diagnosis. 

The patient's travel history and the absence of other significant medical conditions or recent exposures that could explain these symptoms further support the diagnosis of anaphylaxis as the most likely cause of the patient's presentation."
install_last_rand,0,5,333,0.0813,D,,False,False,577,0.44649708605968164,False,True,2,0.5,False,"PRESCRIPTION: D
SUPPORTING: pain that is increased when you breathe in deeply; symptoms worsen when lying down and are alleviated while sitting up
List at least two findings from the patient's description that support your answer.
1. Pain that is increased when breathing in deeply is a classic symptom of pericarditis, suggesting inflammation of the pericardium, the sac surrounding the heart.
2. Symptoms worsening when lying down and being alleviated while sitting up are consistent with pericarditis, as the position changes affect the pressure on the inflamed pericardium."
install_last_rand,0,6,499,0.1218,C,,False,False,515,0.6466873718933547,False,True,2,0.5,False,"PRESCRIPTION: C
SUPPORTING: swollen or painful lymph nodes; fatigue
List at least two findings from the patient's description that support your answer.
1. The presence of swollen or painful lymph nodes suggests an active immune response, which is more consistent with an infectious process like HIV or Chagas disease rather than anemia or food poisoning.
2. The patient reports feeling so tired that they are unable to do their usual activities, which is a classic symptom of HIV infection during the initial phase."
install_last_rand,0,7,318,0.0776,E,,False,False,539,0.6196328301320557,False,True,2,0.5,False,"PRESCRIPTION: C
SUPPORTING: dizziness; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports feeling slightly dizzy, which aligns with a cardiovascular cause such as atrial fibrillation, given the presence of dizziness alongside shortness of breath.
2. The description of shortness of breath in a significant way further supports a cardiovascular etiology, as this symptom is commonly associated with conditions affecting heart function, such as atrial fibrillation."
install_last_rand,0,8,289,0.0706,C,C,True,True,346,0.39083301806719145,False,True,2,1.0,False,"C) Bronchospasm / acute asthma exacerbation
Supporting: cough; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a cough, which is a common symptom of acute asthma exacerbation.
2. The patient reports significant shortness of breath, a hallmark symptom of an asthma attack."
install_last_rand,0,9,373,0.0911,A,,False,False,466,0.6651443237577253,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: Has pain somewhere, related to your reason for consulting; pain is characterized as burning.
List at least two findings from the patient's description that support your answer.
1. The patient describes the pain as ""burning,"" which is a characteristic symptom of a cluster headache.
2. The pain is located in the cheek (R) and has a precise location score of 2, suggesting a localized pain that could be consistent with a cluster headache."
install_last_rand,0,10,313,0.0764,D,,False,False,329,0.42847877586168953,False,True,2,1.0,False,"PRESCRIPTION: B
SUPPORTING: nasal congestion; clear runny nose
List at least two findings from the patient's description that support your answer.
1. The patient reports nasal congestion, a classic symptom of acute rhinosinusitis.
2. The patient also mentions a clear runny nose, another hallmark symptom of acute rhinosinusitis."
install_last_rand,0,11,367,0.0896,C,C,True,True,332,0.35096816389973357,False,True,2,1.0,False,"C) Pericarditis
SUPPORTING: palpitations; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports palpitations, which is a common symptom of pericarditis.
2. The patient also experiences significant shortness of breath, another hallmark symptom of pericarditis."
install_last_rand,0,12,399,0.0974,B,,False,False,399,0.5062155029712494,False,True,2,0.5,False,"PRESCRIPTION: D
SUPPORTING: shortness of breath; dizziness
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of pulmonary embolism.
2. The presence of dizziness further supports the diagnosis of pulmonary embolism, as it can be a symptom associated with reduced blood flow to the brain."
install_last_rand,0,13,266,0.0649,C,C,True,True,467,0.5474799470069728,False,True,2,0.5,False,"C) Atrial fibrillation
Supporting: shortness of breath; irregular heartbeat
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, a common symptom of atrial fibrillation, especially when the heart rate is fast and irregular, which can lead to reduced cardiac output.
2. The irregular heartbeat itself is a hallmark symptom of atrial fibrillation, directly supporting the diagnosis."
install_last_rand,0,14,415,0.1013,E,,False,False,682,0.9191137307245533,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of a vascular origin, such as pulmonary embolism or aortic dissection, which are more serious conditions than a panic attack or unstable angina.
2. The patient describes pain that is sharp and characterized as a ""knife stroke,"" which is consistent with a sudden, severe pain that could be indicative of aortic dissection, especially when coupled with the symptom of coughing up blood. This type of pain is not typically associated with panic attacks or stable angina."
install_last_rand,0,15,396,0.0967,A,,False,False,588,0.8355163534925574,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: pain related to consulting; tugging
List at least two findings from the patient's description that support your answer.
1. The patient reports pain related to the reason for consulting, which is consistent with gastrointestinal discomfort, a common symptom in conditions like hemorrhoids or peptic ulcer disease.
2. The description of the pain as a ""tugging"" sensation is suggestive of a condition affecting the lower gastrointestinal tract, such as hemorrhoids, which can cause pain during bowel movements due to the stretching and pressure on the anal canal."
install_last_rand,0,16,289,0.0706,E,,False,False,437,0.5220287834486794,False,True,3,0.6666666666666666,False,"RO: E
SUPPORTING: weakness in both arms and legs; difficulty swallowing; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports weakness in both arms and legs, which is a hallmark symptom of myasthenia gravis.
2. The patient's difficulty swallowing and shortness of breath suggest a neuromuscular cause, further supporting myasthenia gravis as the likely diagnosis."
install_last_rand,0,17,361,0.0881,A,,False,False,298,0.40842296364798647,False,True,2,1.0,False,"PRESCRIPTION: B
SUPPORTING: Yes — Has a fever; Yes — Has a sore throat
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of pneumonia.
2. The patient has a sore throat, another typical symptom of pneumonia."
install_last_rand,0,18,388,0.0947,C,,False,False,393,0.9890192540672348,False,True,2,0.5,False,"PRESENTING: C
Supporting: Yes — Has intense coughing fits; Pale rash located in the iliac fossa.
Findings: The presence of intense coughing fits suggests a respiratory condition, while the pale rash in the iliac fossa could indicate an infectious or allergic cause. The location of the rash supports the diagnosis of a localized skin condition rather than a systemic reaction like anaphylaxis."
install_last_rand,0,19,675,0.1648,D,B,False,True,388,0.5474318839444628,False,True,2,0.5,False,"B) Pulmonary embolism
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of pulmonary embolism.
2. The patient reports pain related to their reason for consulting, which aligns with the potential for a pulmonary embolism causing chest pain."
install_last_rand,0,20,327,0.0798,C,,False,False,545,0.645978424182934,False,True,2,0.0,False,"PRESCRIPTION: C
SUPPORTING: pain located in the lower chest (R); shortness of breath with minimal physical effort
List at least two findings from the patient's description that support your answer.
1. The patient reports pain located in the lower chest on the right side, which is a common symptom of myocarditis affecting the heart muscle.
2. The presence of shortness of breath with minimal physical effort is a significant symptom that supports the diagnosis of myocarditis, as it indicates reduced cardiac output and potential heart failure."
install_last_rand,0,21,307,0.075,D,,False,False,418,0.5361663541032184,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: Nausea; Vomiting
List at least two findings from the patient's description that support your answer.
1. The patient reports feeling nauseous, which is a common symptom associated with conditions like Chagas disease.
2. The patient has vomited several times, which further supports the possibility of Chagas disease, as it can lead to gastrointestinal symptoms including nausea and vomiting."
install_last_rand,0,22,481,0.1174,D,,False,False,427,0.5985610969249362,False,True,2,1.0,False,"PRESCRIPTION: B
SUPPORTING: fever; rash
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of HIV infection during the initial stages.
2. The presence of a rash, described as pink and located on the back of the neck and side of the neck (R/L), supports the diagnosis of HIV, as rashes can be a presenting symptom in early HIV infection."
install_last_rand,0,23,393,0.0959,C,C,True,True,363,0.38499990982163684,False,True,2,0.0,False,"C) Anemia
SUPPORTING: <symptom> constant fatigue; <symptom> non-restful sleep
List at least two findings from the patient's description that support your answer.
1. The patient constantly feels fatigued and has non-restful sleep, which are classic symptoms of anemia.
2. The patient has a history of anemia and a poor diet, both of which can contribute to anemia."
install_last_rand,0,24,363,0.0886,E,,False,False,662,0.5423674803863484,False,True,2,0.0,False,"PRESCRIPTION: B
SUPPORTING: cough producing colored or abundant sputum; wheezing on exhale
List at least two findings from the patient's description that support your answer.
1. The patient reports a cough that produces colored or abundant sputum, which is more suggestive of an infection like pneumonia rather than viral pharyngitis, allergic sinusitis, or bronchitis which typically do not produce such sputum.
2. The presence of wheezing on exhale further supports the diagnosis of pneumonia, as this finding is indicative of airway obstruction, which is a common feature in patients with pneumonia, especially when there is an underlying condition like COPD."
install_last_rand,0,25,620,0.1514,A,C,False,True,903,1.1129443811522548,False,True,2,0.5,False,"C) Tuberculosis

SUPPORTING: cough producing colored or more abundant sputum than usual; fever

Tuberculosis (TB) is a leading candidate due to the presence of a cough with sputum production, which is a classic symptom of pulmonary TB, and the reported fever, indicating an active infection. Additionally, the patient's history of having had pneumonia in the past increases the likelihood of a respiratory infection like TB, which can cause similar symptoms. The patient's travel history to North America, where TB is still present, further supports this diagnosis. While the presence of a rash and pain could suggest other conditions, the combination of respiratory symptoms and fever is more consistent with TB. The patient's underweight status and history of Parkinson's disease, while not directly related, may indicate a compromised immune system, making him more susceptible to infections like TB."
install_last_rand,0,26,266,0.0649,B,D,False,True,347,0.4822571955308719,False,True,2,1.0,False,"D) Pneumonia
SUPPORTING: cough; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a cough, which is a common symptom of pneumonia.
2. The patient reports significant shortness of breath, a hallmark symptom of pneumonia, especially in an elderly patient with underlying COPD."
install_last_rand,0,27,370,0.0903,B,,False,False,375,0.5303709249511507,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: cough; worsening after eating
List at least two findings from the patient's description that support your answer.
1. The patient reports a cough, which is a common symptom of GERD.
2. Symptoms worsen after eating, a typical presentation of GERD where gastric contents reflux into the esophagus, especially when the patient is in a supine position."
install_last_rand,0,28,480,0.1172,A,,False,False,423,0.5566292246558905,False,True,2,0.5,False,"PRESCRIPTION: E
SUPPORTING: shortness of breath; swelling in ankle(R)
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of heart failure.
2. The presence of swelling in the right ankle supports the diagnosis of heart failure, as it can be indicative of fluid retention, a common complication of this condition."
install_last_rand,0,29,373,0.0911,D,E,False,True,471,0.8495162535758268,False,True,2,0.0,False,"RO: The patient's description of pain as a ""knife stroke"" and its intensity rated as a 6, along with difficulty swallowing and shortness of breath, supports the diagnosis of Epiglottitis. These symptoms are characteristic of an acute, potentially life-threatening condition affecting the epiglottis, which can cause sudden difficulty breathing and swallowing due to swelling and inflammation.

SUPPORTING: Pain described as a ""knife stroke"" (E); difficulty swallowing (E)"
install_last_rand,0,30,286,0.0698,C,D,False,True,478,0.6581010155675813,False,True,2,1.0,False,"D) Pulmonary neoplasm
Supporting: coughing up blood; shortness of breath
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of pulmonary neoplasm, including lung cancer, which can present with hemoptysis.
2. Shortness of breath or difficulty breathing is a significant symptom that can be associated with advanced lung conditions, including lung cancer, especially when it is a new or worsening symptom."
install_last_rand,0,31,466,0.1138,D,,False,False,398,0.5058332678417987,False,True,2,0.0,False,"PRESCRIPTION: D
SUPPORTING: diffuse muscle pain; tiredness
List at least two findings from the patient's description that support your answer.
1. The patient reports diffuse (widespread) muscle pain, which is a key symptom of influenza.
2. The patient also describes feeling so tired that they are unable to perform their usual activities, aligning with the fatigue often associated with influenza."
install_last_rand,0,32,561,0.137,A,,False,False,547,0.6652467049052211,False,True,2,1.0,False,"PRESENTING: swollen or painful lymph nodes; significantly increased sweating
SUPPORTING: swollen or painful lymph nodes; significantly increased sweating
List at least two findings from the patient's description that support your answer.
1. The patient reports swollen or painful lymph nodes, which is a common symptom of HIV infection, especially during the initial phase of infection.
2. The patient also mentions significantly increased sweating, a symptom that can be associated with HIV infection, especially during the acute or early stages."
install_last_rand,0,33,453,0.1106,D,,False,False,731,0.6626712627075186,False,True,2,0.5,False,"PRESCRIPTION: D
SUPPORTING: shortness of breath; light red blood in stool
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of anemia, particularly when associated with iron deficiency, as it can lead to decreased oxygen-carrying capacity of the blood.
2. The presence of light red blood or blood clots in the stool suggests gastrointestinal bleeding, which could be a manifestation of an underlying condition like iron-deficiency anemia, especially considering the patient's history of anemia and recent travel to South Africa, a region known for malaria, which can cause hemolytic anemia and lead to iron deficiency."
install_last_rand,0,34,377,0.092,D,,False,False,473,0.4501695619864485,False,True,2,1.0,False,"PRESCRIPTION: D
SUPPORTING: Yes — Has symptoms that get worse after eating; Yes — Has a cough
List at least two findings from the patient's description that support your answer.
1. The patient reports symptoms that worsen after eating, which is a classic symptom of gastroesophageal reflux disease (GERD).
2. The patient has a cough, which can be associated with GERD due to the reflux of stomach contents into the esophagus and potentially into the laryngopharyngeal area."
install_last_rand,0,35,300,0.0732,E,,False,False,505,0.4727365783958036,False,True,2,0.5,False,"PRESCRIPTION: E
SUPPORTING: wheezing sound when exhaling; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, which is a classic symptom of asthma and supports the diagnosis of bronchospasm or acute asthma exacerbation.
2. The patient also describes significant shortness of breath, which is a hallmark symptom of an asthma attack and further supports the diagnosis of an acute asthma exacerbation."
install_last_rand,0,36,313,0.0764,E,,False,False,168,0.5966874677464008,False,False,0,0.0,False,B: Wheezing sound when exhaling; coughSupporting: Wheezing sound when exhaling; coughList at least two findings from the patient's description that support your answer.
install_last_rand,0,37,370,0.0903,A,,False,False,421,0.6723082539228548,False,True,2,0.5,False,"PRESCRIPTION: B
SUPPORTING: fever; diffuse muscle pain
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The widespread muscle pain is a key symptom of influenza, as opposed to other conditions like HIV or Pneumonia, which typically do not present with diffuse muscle pain as the primary symptom in a 3-year-old."
install_last_rand,0,38,350,0.0854,D,,False,False,389,0.52723191350613,False,True,2,0.5,False,"PRESCRIPTION: C
SUPPORTING: shortness of breath; pain increased with movement
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of a spontaneous pneumothorax.
2. The pain is increased with movement, which is consistent with the pain associated with a spontaneous rib fracture."
install_last_rand,0,39,267,0.0652,E,E,True,True,489,0.42221490445778564,False,True,2,0.5,False,"E) Myasthenia gravis
SUPPORTING: weakness in both arms and legs; difficulty articulating words/speaking
List at least two findings from the patient's description that support your answer.
1. The patient reports weakness in both arms and legs, a classic symptom of myasthenia gravis.
2. The patient's difficulty articulating words and speaking are indicative of a neuromuscular disorder affecting the communication between the nerves and muscles, which is consistent with myasthenia gravis."
erase_multi,42,0,3542,0.8647,B,B,True,True,1,0.2922039832919836,False,False,0,0.0,False,B
erase_multi,42,1,3541,0.8645,C,B,False,True,1,0.3140181293711066,False,False,0,0.0,False,B
erase_multi,42,2,3623,0.8845,A,B,False,True,1,0.26038099080324173,False,False,0,0.0,False,B
erase_multi,42,3,3491,0.8523,D,D,True,True,1,0.7969242334365845,False,False,0,0.0,False,D
erase_multi,42,4,3749,0.9153,A,B,False,True,1,0.75758396089077,False,False,0,0.0,False,B
erase_multi,42,5,3542,0.8647,D,D,True,True,1,0.41516635566949844,False,False,0,0.0,False,D
erase_multi,42,6,3708,0.9053,C,B,False,True,1,0.495462017133832,False,False,0,0.0,False,B
