condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
baseline,0.0,False,40,validation,64,65,medium,3,Denver,Bozeman,1,8,7000,False,,"ValueError: Parsed JSON is dict, expected a list.",4494,363,23.76527500152588,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0065.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0065.json
baseline,0.0,False,40,validation,65,66,medium,3,Manchester,Charlotte,1,5,4800,True,json,,3589,360,23.207016468048096,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0066.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0066.json
baseline,0.0,False,40,validation,66,67,medium,3,Baton Rouge,Dallas,1,4,5500,True,json,,5243,327,21.820487022399902,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0067.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0067.json
baseline,0.0,False,40,validation,67,68,medium,3,Las Vegas,Santa Maria,1,4,3700,True,json,,3166,325,20.854041576385498,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0068.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0068.json
baseline,0.0,False,40,validation,68,69,medium,3,Panama City,Nashville,1,2,2900,True,json,,3376,331,21.31956672668457,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0069.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0069.json
baseline,0.0,False,40,validation,69,70,medium,3,Valparaiso,Belleville,1,8,6600,True,json,,3687,382,24.527436017990112,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0070.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0070.json
baseline,0.0,False,40,validation,70,71,medium,3,Akron,Tampa,1,2,2500,True,json,,3577,296,19.260310173034668,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0071.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0071.json
baseline,0.0,False,40,validation,71,72,medium,3,Houston,Wichita,1,3,2700,True,json,,4195,328,21.499103307724,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0072.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0072.json
baseline,0.0,False,40,validation,72,73,medium,3,Dallas,Huntsville,1,4,2700,True,json,,3746,339,21.971851110458374,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0073.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0073.json
baseline,0.0,False,40,validation,73,74,medium,3,Charlotte,Hilton Head,1,5,7000,True,json,,3833,324,21.081319332122803,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0074.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0074.json
baseline,0.0,False,40,validation,74,75,medium,3,Jacksonville,Washington,1,2,1000,True,json,,4008,359,23.301286697387695,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0075.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0075.json
baseline,0.0,False,40,validation,75,76,medium,3,Appleton,Charlotte,1,7,9500,True,json,,3560,314,20.41568088531494,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0076.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0076.json
baseline,0.0,False,40,validation,76,77,medium,3,Cleveland,Baltimore,1,2,1700,True,json,,4018,308,20.14175796508789,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0077.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0077.json
baseline,0.0,False,40,validation,77,78,medium,3,Chicago,Albuquerque,1,3,1600,True,json,,3951,340,22.040278434753418,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0078.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0078.json
baseline,0.0,False,40,validation,78,79,medium,3,Eugene,Los Angeles,1,2,1700,True,json,,3654,328,21.169564485549927,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0079.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0079.json
baseline,0.0,False,40,validation,79,80,medium,3,Atlanta,Chicago,1,2,1900,True,json,,5774,302,20.50218892097473,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0080.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0080.json
baseline,0.0,False,40,validation,80,81,medium,5,Knoxville,Florida,2,2,3900,True,json,,7024,505,33.37359046936035,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0081.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0081.json
baseline,0.0,False,40,validation,81,82,medium,5,Miami,Texas,2,3,8500,True,json,,10876,567,40.14053964614868,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0082.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0082.json
baseline,0.0,False,40,validation,82,83,medium,5,Denver,New York,2,2,6300,True,json,,7533,521,34.66376304626465,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0083.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0083.json
baseline,0.0,False,40,validation,83,84,medium,5,Greer,New York,2,2,3400,True,json,,6346,576,37.36980748176575,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0084.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0084.json
baseline,0.0,False,40,validation,84,85,medium,5,Salt Lake City,Texas,2,8,12000,True,json,,6434,592,38.331259965896606,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0085.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0085.json
baseline,0.0,False,40,validation,85,86,medium,5,Newark,Wisconsin,2,2,2700,True,json,,6440,499,32.701395750045776,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0086.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0086.json
baseline,0.0,False,40,validation,86,87,medium,5,Omaha,Colorado,2,7,23400,True,json,,7273,603,39.5041766166687,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0087.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0087.json
baseline,0.0,False,40,validation,87,88,medium,5,Syracuse,Georgia,2,2,2000,True,json,,6710,581,37.78370428085327,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0088.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0088.json
baseline,0.0,False,40,validation,88,89,medium,5,Pittsburgh,Texas,2,7,16100,True,json,,9834,536,37.419782876968384,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0089.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0089.json
baseline,0.0,False,40,validation,89,90,medium,5,Austin,Michigan,2,3,5900,True,json,,6466,539,35.07860207557678,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0090.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0090.json
baseline,0.0,False,40,validation,90,91,medium,5,Omaha,Michigan,2,3,7500,True,json,,6411,656,42.176482915878296,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0091.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0091.json
baseline,0.0,False,40,validation,91,92,medium,5,New Orleans,Florida,2,3,4200,True,json,,7325,533,35.28137564659119,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0092.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0092.json
baseline,0.0,False,40,validation,92,93,medium,5,Durango,Texas,2,2,2300,True,json,,6345,534,34.75875902175903,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0093.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0093.json
baseline,0.0,False,40,validation,93,94,medium,5,Richmond,Texas,2,2,6000,True,json,,6166,512,33.397727489471436,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0094.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0094.json
baseline,0.0,False,40,validation,94,95,medium,5,Fayetteville,New York,2,8,6900,True,json,,6253,596,38.46749925613403,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0095.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0095.json
baseline,0.0,False,40,validation,95,96,medium,5,Missoula,Texas,2,5,7200,True,json,,6433,634,40.96130132675171,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0096.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0096.json
baseline,0.0,False,40,validation,96,97,medium,5,Manhattan,Texas,2,3,3900,True,json,,7682,773,50.26658654212952,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0097.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0097.json
baseline,0.0,False,40,validation,97,98,medium,5,Bloomington,Florida,2,4,15900,True,json,,6978,510,33.61838150024414,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0098.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0098.json
baseline,0.0,False,40,validation,98,99,medium,5,Lake Charles,Texas,2,2,4600,True,json,,9647,511,35.672178745269775,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0099.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0099.json
baseline,0.0,False,40,validation,99,100,medium,5,Myrtle Beach,Tennessee,2,4,5500,True,json,,5780,530,34.35624694824219,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0100.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0100.json
baseline,0.0,False,40,validation,100,101,medium,7,Myrtle Beach,Michigan,3,2,8300,True,json,,8988,767,51.13050866127014,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0101.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0101.json
baseline,0.0,False,40,validation,101,102,medium,7,Punta Gorda,Michigan,3,3,4400,True,json,,9624,887,59.25098156929016,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0102.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0102.json
baseline,0.0,False,40,validation,102,103,medium,7,Greensboro,Georgia,3,3,4000,True,json,,10092,739,50.34317326545715,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0103.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0103.json
baseline,0.0,False,40,validation,103,104,medium,7,Tulsa,Missouri,3,2,8800,True,json,,9708,917,61.17048478126526,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0104.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0104.json
baseline,0.0,False,40,validation,104,105,medium,7,Monterey,Texas,3,4,15600,True,json,,9732,799,53.874988317489624,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0105.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0105.json
baseline,0.0,False,40,validation,105,106,medium,7,Akron,Georgia,3,2,8900,True,json,,9747,790,53.26073145866394,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0106.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0106.json
baseline,0.0,False,40,validation,106,107,medium,7,Washington,Indiana,3,5,23800,True,json,,9248,831,55.337666034698486,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0107.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0107.json
baseline,0.0,False,40,validation,107,108,medium,7,Billings,Arizona,3,6,11700,True,json,,9871,944,63.04552960395813,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0108.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0108.json
baseline,0.0,False,40,validation,108,109,medium,7,Harrisburg,Texas,3,2,4100,True,json,,8886,780,51.74900150299072,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0109.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0109.json
baseline,0.0,False,40,validation,109,110,medium,7,Miami,California,3,2,7200,True,json,,10724,767,52.689764738082886,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0110.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0110.json
baseline,0.0,False,40,validation,110,111,medium,7,Lexington,Texas,3,4,16800,True,json,,10700,777,53.2912232875824,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0111.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0111.json
baseline,0.0,False,40,validation,111,112,medium,7,Washington,New York,3,2,5500,True,json,,10605,692,47.826359272003174,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0112.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0112.json
baseline,0.0,False,40,validation,112,113,medium,7,Marquette,Michigan,3,5,14600,True,json,,9564,1324,86.66658186912537,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0113.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0113.json
baseline,0.0,False,40,validation,113,114,medium,7,Rapid City,Colorado,3,7,16300,True,json,,9422,840,56.11013340950012,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0114.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0114.json
baseline,0.0,False,40,validation,114,115,medium,7,Minneapolis,Texas,3,2,11900,True,json,,9264,808,53.90637254714966,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0115.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0115.json
baseline,0.0,False,40,validation,115,116,medium,7,Provo,California,3,5,14900,True,json,,9714,837,56.12867522239685,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0116.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0116.json
baseline,0.0,False,40,validation,116,117,medium,7,Rockford,Florida,3,8,17000,True,json,,11157,832,57.30531454086304,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0117.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0117.json
baseline,0.0,False,40,validation,117,118,medium,7,St. Louis,Pennsylvania,3,2,7200,True,json,,9990,803,54.76500082015991,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0118.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0118.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0118.json
baseline,0.0,False,40,validation,118,119,medium,7,Peoria,Illinois,3,3,8400,True,json,,9559,1362,90.874107837677,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0119.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0119.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0119.json
baseline,0.0,False,40,validation,119,120,medium,7,Chicago,Idaho,3,8,22200,True,json,,10783,802,55.038328647613525,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0120.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0120.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0120.json
baseline,0.0,False,40,validation,120,121,hard,3,Asheville,Minneapolis,1,3,2300,True,json,,3868,336,21.845207691192627,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0121.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0121.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0121.json
baseline,0.0,False,40,validation,121,122,hard,3,Ithaca,Newark,1,2,1200,False,,"ValueError: Parsed JSON is dict, expected a list.",3821,303,19.768165349960327,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0122.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0122.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0122.json
baseline,0.0,False,40,validation,122,123,hard,3,Nashville,Detroit,1,2,2200,True,json,,4032,319,20.847575426101685,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0123.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0123.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0123.json
baseline,0.0,False,40,validation,123,124,hard,3,Atlanta,Knoxville,1,2,1000,False,,"ValueError: Parsed JSON is dict, expected a list.",4123,326,21.387392282485962,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0124.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0124.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0124.json
baseline,0.0,False,40,validation,124,125,hard,3,New York,Charleston,1,2,1600,True,json,,5584,329,22.09661078453064,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0125.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0125.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0125.json
baseline,0.0,False,40,validation,125,126,hard,3,Chicago,Albany,1,2,2300,True,json,,3614,323,20.88976287841797,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0126.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0126.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0126.json
baseline,0.0,False,40,validation,126,127,hard,3,Daytona Beach,Atlanta,1,3,2100,True,json,,4004,350,22.672736167907715,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0127.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0127.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0127.json
baseline,0.0,False,40,validation,127,128,hard,3,Houston,Pensacola,1,2,1400,True,json,,4422,391,25.395108938217163,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0128.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0128.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0128.json
baseline,0.0,False,40,validation,128,129,hard,3,Newark,Savannah,1,2,1400,True,json,,3648,359,23.132431983947754,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0129.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/responses/response_0129.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/baseline/plans/plan_0129.json
